day_text,day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,,지점명,,기온(°C),강수량(mm),습도(%),,,,,지점,지점명,일시,기온(°C),강수량(mm),습도(%)
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-06,13,,33
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-07,17.5,,39
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-08,16.7,,20
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-09,18.3,,34
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-10,15.5,,52
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-11,14.3,,47
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-12,15.5,,48
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-13,16.8,,53
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-14,15.3,,33
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-15,21.5,,40
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-16,20,,41
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-17,12.6,5,87
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-18,15.4,,69
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-19,14,,43
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-20,14.1,,61
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-21,18.8,,53
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-22,16.9,,49
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-23,19.2,,24
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-24,19.6,,34
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-25,19.5,,33
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-26,20.4,,46
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-27,16.1,0.1,66
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-28,14.8,0,80
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-29,16.4,,79
,,,,,,,,,,,,,,,,,,,,155,창원,2014-04-30,14.7,0,82
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-01,20.2,,58
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-02,20.1,,64
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-03,18.9,,32
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-04,16.9,,39
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-05,18,,19
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-06,16.1,,37
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-07,17.3,,42
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-08,23.2,,21
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-09,17.8,,55
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-10,20.5,,30
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-11,18.9,,57
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-12,23.9,,33
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-13,23.8,,41
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-14,16.9,,64
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-15,25.3,,24
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-16,23.9,,39
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-17,23.2,,28
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-18,20.2,,61
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-19,23.6,,32
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-20,20.1,,70
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-21,26.9,,28
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-22,20.4,,68
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-23,18.6,,72
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-24,22.3,,57
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-25,18.3,0.2,87
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-26,26.4,,22
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-27,24.1,,46
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-28,23.2,,72
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-29,25.3,,53
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-30,27.4,,42
,,,,,,,,,,,,,,,,,,,,155,창원,2014-05-31,28.2,,32
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-01,24.9,,55
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-02,18.8,0.5,75
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-03,19.5,,89
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-04,22.9,,58
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-05,21.5,,70
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-06,21.8,,68
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-07,20.4,,74
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-08,20.9,,73
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-09,21.5,,72
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-10,23.6,,67
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-11,22.7,,71
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-12,18.7,,88
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-13,22.1,0.5,76
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-14,25.5,,55
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-15,25.9,,48
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-16,26.6,,42
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-17,22.5,,56
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-18,24,,62
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-19,25.7,,52
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-20,23.7,,70
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-21,21.2,0,82
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-22,22.4,,67
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-23,21.9,0.1,84
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-24,21.9,,86
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-25,24.4,,71
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-26,25.7,,63
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-27,24.5,,66
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-28,27.5,,57
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-29,25.6,,60
,,,,,,,,,,,,,,,,,,,,155,창원,2014-06-30,24.8,,73
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-01,25.8,,72
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-02,23.2,,82
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-03,22.8,,86
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-04,24.6,,75
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-05,23.7,,77
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-06,20.7,0,84
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-07,23.3,,86
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-08,25.5,0,90
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-09,27.8,,75
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-10,27.1,,77
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-11,30.6,,44
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-12,25.8,,69
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-13,24.7,,80
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-14,28,,64
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-15,23.4,0.4,88
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-16,25.8,,82
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-17,23.3,2,90
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-18,21.8,2.5,92
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-19,27.8,,72
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-20,25.8,,85
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-21,28.1,,68
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-22,27.3,,75
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-23,28.9,,73
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-24,29.9,,73
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-25,29.3,0,75
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-26,29.6,,63
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-27,24.7,,65
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-28,24.2,0,73
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-29,26.1,,81
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-30,30.7,,48
,,,,,,,,,,,,,,,,,,,,155,창원,2014-07-31,30.5,,62
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-01,28.5,0.3,67
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-02,26.3,1,78
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-03,26,1,85
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-04,24.6,0,88
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-05,30.2,,74
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-06,28.8,,71
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-07,25.7,0,83
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-08,25.3,,72
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-09,26.7,,62
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-10,23.1,0.5,91
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-11,26.1,,73
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-12,28.2,,54
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-13,25.5,,70
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-14,21.8,1.5,91
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-15,25.7,,80
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-16,25.7,,77
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-17,24.2,0,74
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-18,23.7,1,93
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-19,25.1,,86
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-20,23.9,1,94
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-21,25.9,,79
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-22,28.5,,66
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-23,27,,70
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-24,25.5,0,88
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-25,24.7,0.5,92
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-26,26,,84
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-27,22.7,,83
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-28,21.7,0.2,89
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-29,24.8,,52
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-30,25.2,,61
,,,,,,,,,,,,,,,,,,,,155,창원,2014-08-31,22.7,,76
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-01,24.9,,60
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-02,20.9,1.5,85
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-03,24.1,0.5,90
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-04,25.8,,75
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-05,25.9,,68
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-06,23,,73
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-07,24.5,,76
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-08,24.9,,76
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-09,26,,71
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-10,25,,76
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-11,23.8,,64
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-12,22.8,,75
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-13,24,,54
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-14,23,,68
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-15,24.8,,57
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-16,24.5,,69
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-17,20.9,0,83
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-18,22.3,,57
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-19,21.4,,65
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-20,23.3,,47
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-21,22.3,,62
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-22,24.1,,37
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-23,20.5,0.3,88
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-24,20.8,,93
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-25,23.3,,74
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-26,22.5,,63
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-27,23.6,,60
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-28,23.4,,70
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-29,21.6,,85
,,,,,,,,,,,,,,,,,,,,155,창원,2014-09-30,20.5,,67
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-01,21,,71
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-02,21,,70
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-03,21.2,,44
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-04,19.7,,46
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-05,19.2,,51
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-06,19.4,,41
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-07,18.8,,62
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-08,18.9,,62
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-09,19.6,,69
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-10,22,,51
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-11,21.7,,49
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-12,21,,60
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-13,18,,71
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-14,17.1,,55
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-15,17,,64
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-16,17.9,,30
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-17,15.7,,42
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-18,17.4,,39
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-19,18.8,,63
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-20,20.8,0,87
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-21,17.3,1.5,85
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-22,15,,68
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-23,15.1,,65
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-24,18.1,,64
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-25,19,,55
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-26,18.9,,74
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-27,16.9,,67
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-28,15.3,,46
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-29,16.2,,64
,,,,,,,,,,,,,,,,,,,,155,창원,2014-10-30,16.9,,72
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-01,19,,33
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-02,20.2,,26
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-03,11.8,,65
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-04,9.7,,26
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-05,5.9,,55
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-06,10.8,,27
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-07,15.4,,24
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-08,18.8,,31
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-09,17.9,,47
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-10,21.8,,39
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-11,19.3,,36
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-12,20.4,,32
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-13,16.5,,64
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-14,19.6,,26
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-15,18.7,,54
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-16,20,,17
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-17,11.8,0.5,90
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-18,16.4,,77
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-19,16.4,,46
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-20,17.8,,47
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-21,19.7,,34
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-22,19.4,,24
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-23,22.2,,25
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-24,23,,22
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-25,22.3,,23
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-26,20.4,,42
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-27,14.7,1.5,87
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-28,15.6,0,81
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-29,16.3,,80
,,,,,,,,,,,,,,,,,,,,156,광주,2014-04-30,18.4,,54
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-01,20.8,,36
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-02,20.5,,59
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-03,20.1,,24
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-04,16.2,,50
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-05,15.3,,23
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-06,19.2,,27
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-07,20.5,,31
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-08,16.8,,52
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-09,24.2,,23
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-10,23.4,,30
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-11,18.2,0.1,70
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-12,21.1,,52
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-13,25.4,,39
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-14,17.7,,66
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-15,21.9,,36
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-16,23.3,,40
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-17,25.3,,22
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-18,24.9,,34
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-19,24.5,,31
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-20,21.7,,69
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-21,23.2,,47
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-22,25.8,,54
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-23,25.5,,53
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-24,24.8,,47
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-25,19.5,,77
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-26,25.2,,19
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-27,27.2,,40
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-28,24.5,,52
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-29,29.7,,27
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-30,30.8,,24
,,,,,,,,,,,,,,,,,,,,156,광주,2014-05-31,30.3,,39
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-01,25.9,,41
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-02,20,,68
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-03,19,0,87
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-04,26.3,,54
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-05,24.3,,56
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-06,23.2,,66
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-07,24.6,,59
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-08,24.7,,60
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-09,23.5,,67
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-10,25.9,,56
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-11,24.8,,54
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-12,23.8,,57
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-13,25.2,,53
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-14,26.2,,42
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-15,26.4,,45
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-16,24.8,,65
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-17,22.4,,63
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-18,26,,43
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-19,27.2,,49
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-20,25.3,,59
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-21,21.9,0,84
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-22,25.8,,61
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-23,22.6,0.5,78
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-24,26.8,,45
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-25,25.5,,61
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-26,26.3,,61
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-27,28.9,,46
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-28,27.8,,48
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-29,27.7,,44
,,,,,,,,,,,,,,,,,,,,156,광주,2014-06-30,29.4,,40
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-01,27.9,,51
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-02,19.8,3.5,88
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-03,22,,90
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-04,25.7,,70
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-05,25,,71
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-06,21.6,,83
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-07,24.7,,72
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-08,28.6,0.1,72
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-09,26.6,0,78
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-10,28,,54
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-11,31.3,,40
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-12,28,,52
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-13,27.1,,62
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-14,28.7,,62
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-15,24.9,0,65
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-16,25.4,0.3,81
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-17,22.5,0,91
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-18,26.4,0,85
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-19,30.6,,59
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-20,30.4,,63
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-21,29.7,,64
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-22,29,,63
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-23,29.8,,61
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-24,30.1,,71
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-25,29.5,0,67
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-26,27,,58
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-27,29.4,,40
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-28,19.9,2.5,85
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-29,29.7,,61
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-30,32.1,,52
,,,,,,,,,,,,,,,,,,,,156,광주,2014-07-31,32.1,,47
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-01,29.1,,59
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-02,24.5,2,86
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-03,25.6,,78
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-04,24.4,0,91
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-05,30.7,,61
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-06,30.7,,59
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-07,23,0.5,91
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-08,25.7,,68
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-09,28,,56
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-10,27.2,,60
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-11,26,,52
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-12,29,,56
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-13,25.3,0,76
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-14,23,,83
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-15,27.1,,68
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-16,27.8,,65
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-17,22.4,1,91
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-18,24.1,0,87
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-19,22.9,0,88
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-20,24.3,0,88
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-21,25.4,,68
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-22,27.2,,62
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-23,28,,56
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-24,23.2,6.5,92
,,,,,,,,,,,,,,,,,,,,156,광주,2014-08-25,26.5,,79
