day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,location,temp,rain,humidity,,,행 레이블,평균 : H_text,평균 : HR_text,평균 : S_text,평균 : ST_text,평균 : DU_text,평균 : ER_text
6.12수,NC 다이노스,7,1,2,5,0,0,0,창원,19.4,0,71,,,,,,,,,
6.13목,NC 다이노스,4,0,0,6,0,0,1,창원,21.8,0,52,,,,,,,,,
6.14금,NC 다이노스,8,2,0,9,0,2,0,인천,24.1,0,54,,,,,,,,,
6.15토,NC 다이노스,4,0,0,12,0,2,0,인천,24.9,0,52,,,,,,,,,
6.16일,NC 다이노스,4,1,0,3,1,4,0,인천,22.1,0,61,,,,,,,,,
6.18화,NC 다이노스,11,0,2,4,1,1,0,서울,22.8,0,69,,,,,,,,,
6.19수,NC 다이노스,5,0,2,5,0,0,0,서울,23.1,0,74,,,,,,,,,
6.20목,NC 다이노스,7,1,0,10,0,0,0,서울,24.9,0,59,,,,,,,,,
6.21금,NC 다이노스,2,0,0,3,0,1,0,수원,24.3,0,73,,,,,,,,,
6.22토,NC 다이노스,14,1,0,4,2,1,1,수원,28.4,0,47,,,,,,,,,
6.23일,NC 다이노스,12,0,0,7,1,0,0,수원,27.4,0,46,,,,,,,,,
6.25화,NC 다이노스,7,0,1,7,2,1,0,창원,25.1,0,46,,,,,,,,,
6.27목,NC 다이노스,14,1,0,3,1,0,1,창원,25.5,0,83,,,,,,,,,
6.28금,NC 다이노스,7,1,0,4,3,2,0,창원,23.4,0,75,,,,,,,,,
6.30일,NC 다이노스,13,2,0,4,2,0,1,창원,25.8,0,76,,,,,,,,,
7.2화,NC 다이노스,7,2,0,7,1,1,0,광주,26.7,0,62,,,,,,,,,
7.3수,NC 다이노스,7,0,3,4,0,0,1,광주,26.5,0,57,,,,,,,,,
7.4목,NC 다이노스,20,1,1,3,2,0,1,광주,29.3,0,54,,,,,,,,,
7.5금,NC 다이노스,7,1,2,4,0,0,1,창원,24.2,0,69,,,,,,,,,
7.7일,NC 다이노스,8,0,0,11,1,0,0,창원,24.3,0,62,,,,,,,,,
7.9화,NC 다이노스,6,0,0,6,2,0,0,부산,23.2,0,65,,,,,,,,,
7.11목,NC 다이노스,10,1,0,6,2,0,1,부산,25.2,0,75,,,,,,,,,
7.12금,NC 다이노스,10,2,0,4,0,0,1,창원,26,0,64,,,,,,,,,
7.13토,NC 다이노스,9,1,0,5,0,4,0,창원,23.1,0,76,,,,,,,,,
7.14일,NC 다이노스,9,0,2,3,0,1,0,창원,23.4,0,73,,,,,,,,,
7.16화,NC 다이노스,9,0,2,2,2,1,1,대전,28.4,1.1,73,,,,,,,,,
7.17수,NC 다이노스,21,2,0,11,1,0,1,대전,28.1,0,70,,,,,,,,,
7.18목,NC 다이노스,8,0,2,9,0,0,1,대전,28.3,0,72,,,,,,,,,
7.26금,NC 다이노스,6,1,1,6,2,1,0,서울,25.7,0,93,,,,,,,,,
7.27토,NC 다이노스,8,0,1,3,4,0,0,서울,30.6,0,69,,,,,,,,,
7.28일,NC 다이노스,15,1,0,8,3,2,1,서울,25.6,1.8,92,,,,,,,,,
7.30화,NC 다이노스,7,0,1,9,0,0,0,창원,28.8,0,76,,,,,,,,,
7.31수,NC 다이노스,13,2,0,3,2,2,1,창원,30,0,69,,,,,,,,,
8.1목,NC 다이노스,7,0,1,9,0,1,0,창원,30.8,0,66,,,,,,,,,
8.3토,NC 다이노스,3,0,0,8,1,0,0,광주,32.1,0,55,,,,,,,,,
8.4일,NC 다이노스,2,0,1,7,0,0,0,광주,32.5,0,59,,,,,,,,,
8.7수,NC 다이노스,6,2,0,5,1,0,1,창원,29.9,0,69,,,,,,,,,
8.8목,NC 다이노스,13,1,0,2,0,1,1,창원,31.6,0,57,,,,,,,,,
8.9금,NC 다이노스,6,1,1,6,2,2,0,창원,30.8,0,63,,,,,,,,,
8.10토,NC 다이노스,9,0,0,5,1,0,1,창원,31.2,0,51,,,,,,,,,
8.11일,NC 다이노스,13,3,2,6,2,0,1,창원,28.9,0,69,,,,,,,,,
8.13화,NC 다이노스,18,3,0,4,1,0,1,대전,31.8,0,75,,,,,,,,,
8.14수,NC 다이노스,4,1,0,8,0,2,0,대전,32.5,0,63,,,,,,,,,
8.15목,NC 다이노스,8,0,1,3,0,0,0,서울,25.2,0.5,89,,,,,,,,,
8.16금,NC 다이노스,10,0,1,4,1,0,0,서울,28.6,0,61,,,,,,,,,
8.17토,NC 다이노스,10,2,2,2,0,0,1,창원,28.5,0,69,,,,,,,,,
8.18일,NC 다이노스,11,0,0,4,2,0,1,창원,29.1,0,67,,,,,,,,,
8.20화,NC 다이노스,8,1,0,2,1,0,1,창원,28.8,0,61,,,,,,,,,
8.22목,NC 다이노스,9,1,1,10,0,2,1,서울,28.7,0,60,,,,,,,,,
8.23금,NC 다이노스,8,1,0,5,1,0,0,서울,28.4,0,51,,,,,,,,,
8.24토,NC 다이노스,15,1,2,6,2,0,1,부산,26.6,0,60,,,,,,,,,
8.25일,NC 다이노스,9,0,0,5,1,0,0,부산,25.3,0,71,,,,,,,,,
8.27화,NC 다이노스,6,0,0,4,0,0,1,창원,23.4,0,88,,,,,,,,,
8.28수,NC 다이노스,7,0,0,4,0,0,0,창원,24.2,0.2,92,,,,,,,,,
8.29목,NC 다이노스,10,1,0,5,1,0,1,창원,22.3,0,87,,,,,,,,,
8.30금,NC 다이노스,9,1,0,2,0,2,0,창원,25.5,0,66,,,,,,,,,
8.31토,NC 다이노스,12,0,1,7,2,0,0,창원,26.2,0,65,,,,,,,,,
9.1일,NC 다이노스,10,0,1,2,2,0,1,창원,22.5,0.6,93,,,,,,,,,
9.3화,NC 다이노스,5,0,0,9,0,2,0,인천,26,0,66,,,,,,,,,
9.5목,NC 다이노스,4,0,1,5,1,0,0,창원,27,0,78,,,,,,,,,
9.6금,NC 다이노스,8,2,2,7,1,1,1,창원,28.3,0,69,,,,,,,,,
9.7토,NC 다이노스,11,4,0,4,0,0,1,대구,28.2,0,63,,,,,,,,,
9.8일,NC 다이노스,10,1,0,5,0,0,0,대구,28.1,0,63,,,,,,,,,
9.11수,NC 다이노스,9,1,0,6,0,0,1,서울,26.4,0,61,,,,,,,,,
9.12목,NC 다이노스,13,0,3,5,1,0,1,수원,17.8,12.8,99,,,,,,,,,
9.13금,NC 다이노스,11,1,0,7,2,0,1,수원,27,0,58,,,,,,,,,
9.14토,NC 다이노스,13,1,1,3,0,1,1,창원,24.6,0,67,,,,,,,,,
9.15일,NC 다이노스,8,2,0,5,0,0,1,창원,26.2,0,66,,,,,,,,,
9.17화,NC 다이노스,3,1,0,7,0,1,0,광주,26.8,0,27,,,,,,,,,
9.18수,NC 다이노스,9,3,1,7,1,0,1,인천,20.9,0,34,,,,,,,,,
9.19목,NC 다이노스,6,1,1,5,0,0,1,창원,21,0,62,,,,,,,,,
9.23월,NC 다이노스,8,1,1,8,1,0,1,부산,17.6,0,98,,,,,,,,,
9.25수,NC 다이노스,9,0,2,7,0,1,0,창원,21.3,0,68,,,,,,,,,
9.26목,NC 다이노스,13,0,0,4,3,1,0,창원,23.9,0,64,,,,,,,,,
9.27금,NC 다이노스,8,0,1,11,0,0,1,서울,24.7,0,51,,,,,,,,,
9.28토,NC 다이노스,10,1,2,4,0,0,0,수원,24.9,0,69,,,,,,,,,
10.1화,NC 다이노스,17,0,1,7,1,3,0,서울,26.6,0,59,,,,,,,,,
10.3목,NC 다이노스,5,1,1,3,0,1,0,서울,25,0,59,,,,,,,,,
