day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,team_location,기온(°C),강수량(mm),습도(%),,,,지점,지점명,일시,기온(°C),강수량(mm),습도(%)
,,,,,,,,,,,,,,,,155,창원,7.25,26.2,0.1,96
,,,,,,,,,,,,,,,,155,창원,7.26,30.7,,78
,,,,,,,,,,,,,,,,155,창원,7.27,30.6,,80
,,,,,,,,,,,,,,,,155,창원,7.28,30.6,,82
,,,,,,,,,,,,,,,,155,창원,7.29,31.1,,80
,,,,,,,,,,,,,,,,155,창원,7.30,31.8,,74
,,,,,,,,,,,,,,,,155,창원,7.31,31.1,,76
,,,,,,,,,,,,,,,,155,창원,8.1,25.1,,96
,,,,,,,,,,,,,,,,155,창원,8.2,23.1,23,96
,,,,,,,,,,,,,,,,155,창원,8.3,28.4,,83
,,,,,,,,,,,,,,,,155,창원,8.4,28.8,,78
,,,,,,,,,,,,,,,,155,창원,8.5,28.6,,80
,,,,,,,,,,,,,,,,155,창원,8.6,30.1,,75
,,,,,,,,,,,,,,,,155,창원,8.7,30.5,,75
,,,,,,,,,,,,,,,,155,창원,8.8,27.2,,85
,,,,,,,,,,,,,,,,155,창원,8.9,28.9,,75
,,,,,,,,,,,,,,,,155,창원,8.10,29.9,,74
,,,,,,,,,,,,,,,,155,창원,8.11,31.6,,78
,,,,,,,,,,,,,,,,155,창원,8.12,33.2,,70
,,,,,,,,,,,,,,,,155,창원,8.13,32.5,,64
,,,,,,,,,,,,,,,,155,창원,8.14,32.9,,66
,,,,,,,,,,,,,,,,155,창원,8.15,30.3,,74
,,,,,,,,,,,,,,,,155,창원,8.16,29.6,,79
,,,,,,,,,,,,,,,,155,창원,8.17,28.8,,78
,,,,,,,,,,,,,,,,155,창원,8.18,29.8,,71
,,,,,,,,,,,,,,,,155,창원,8.19,29.7,,75
,,,,,,,,,,,,,,,,155,창원,8.20,31,,67
,,,,,,,,,,,,,,,,155,창원,8.21,31.7,,63
,,,,,,,,,,,,,,,,155,창원,8.22,29.8,,71
,,,,,,,,,,,,,,,,155,창원,8.23,28.9,,73
,,,,,,,,,,,,,,,,155,창원,8.24,30.1,,62
,,,,,,,,,,,,,,,,155,창원,8.25,30.6,,70
,,,,,,,,,,,,,,,,155,창원,8.26,20.3,0.1,88
,,,,,,,,,,,,,,,,155,창원,8.27,25.2,,52
,,,,,,,,,,,,,,,,155,창원,8.28,19.1,0.5,87
,,,,,,,,,,,,,,,,155,창원,8.29,24.3,0,51
,,,,,,,,,,,,,,,,155,창원,8.30,23.5,,64
,,,,,,,,,,,,,,,,155,창원,8.31,27.4,,40
,,,,,,,,,,,,,,,,155,창원,9.1,26.3,,68
,,,,,,,,,,,,,,,,155,창원,9.2,19.1,13.2,96
,,,,,,,,,,,,,,,,155,창원,9.3,23.6,,93
,,,,,,,,,,,,,,,,155,창원,9.4,25.8,,88
,,,,,,,,,,,,,,,,155,창원,9.5,24.3,0.8,96
,,,,,,,,,,,,,,,,155,창원,9.6,25.4,,91
,,,,,,,,,,,,,,,,155,창원,9.7,24.8,0,93
,,,,,,,,,,,,,,,,155,창원,9.8,24.9,,72
,,,,,,,,,,,,,,,,155,창원,9.9,24.9,,80
,,,,,,,,,,,,,,,,155,창원,9.10,24.7,,84
,,,,,,,,,,,,,,,,155,창원,9.11,24.5,,83
,,,,,,,,,,,,,,,,155,창원,9.12,21.9,,84
,,,,,,,,,,,,,,,,155,창원,9.13,24.8,,78
,,,,,,,,,,,,,,,,155,창원,9.14,23.7,,81
,,,,,,,,,,,,,,,,155,창원,9.15,24.1,,85
,,,,,,,,,,,,,,,,155,창원,9.16,23.9,,83
,,,,,,,,,,,,,,,,155,창원,9.17,20.7,1.3,94
,,,,,,,,,,,,,,,,155,창원,9.18,20.8,,84
,,,,,,,,,,,,,,,,155,창원,9.19,21.8,,66
,,,,,,,,,,,,,,,,155,창원,9.20,21.7,,52
,,,,,,,,,,,,,,,,155,창원,9.21,21.9,,58
,,,,,,,,,,,,,,,,155,창원,9.22,21.9,,75
,,,,,,,,,,,,,,,,155,창원,9.23,22,,75
,,,,,,,,,,,,,,,,155,창원,9.24,22.5,,73
,,,,,,,,,,,,,,,,155,창원,9.25,23.3,,79
,,,,,,,,,,,,,,,,155,창원,9.26,23,0,94
,,,,,,,,,,,,,,,,155,창원,9.27,25.8,,90
,,,,,,,,,,,,,,,,155,창원,9.28,20.4,1.1,96
,,,,,,,,,,,,,,,,155,창원,9.29,18.9,,82
,,,,,,,,,,,,,,,,155,창원,9.30,18.4,,91
,,,,,,,,,,,,,,,,155,창원,10.1,20.8,,93
,,,,,,,,,,,,,,,,155,창원,10.2,23,,92
,,,,,,,,,,,,,,,,155,창원,10.3,25.5,,90
,,,,,,,,,,,,,,,,155,창원,10.4,23.8,,66
,,,,,,,,,,,,,,,,155,창원,10.5,22.5,,83
,,,,,,,,,,,,,,,,155,창원,10.6,21,,82
,,,,,,,,,,,,,,,,155,창원,10.7,19.4,0,82
,,,,,,,,,,,,,,,,155,창원,10.8,18.1,0.1,87
,,,,,,,,,,,,,,,,155,창원,10.9,15,,60
,,,,,,,,,,,,,,,,155,창원,10.10,17.4,,69
,,,,,,,,,,,,,,,,155,창원,10.11,15.9,,70
,,,,,,,,,,,,,,,,155,창원,10.12,17.7,,71
,,,,,,,,,,,,,,,,155,창원,10.13,17.2,,75
,,,,,,,,,,,,,,,,155,창원,10.14,18.1,,75
,,,,,,,,,,,,,,,,155,창원,10.15,20.4,,59
,,,,,,,,,,,,,,,,155,창원,10.16,15.6,1.8,96
,,,,,,,,,,,,,,,,155,창원,10.17,21.2,,81
,,,,,,,,,,,,,,,,155,창원,10.18,18.5,,83
,,,,,,,,,,,,,,,,155,창원,10.19,19.1,,80
,,,,,,,,,,,,,,,,155,창원,10.20,20.4,,69
,,,,,,,,,,,,,,,,155,창원,10.21,16.7,,70
,,,,,,,,,,,,,,,,155,창원,10.22,18.9,,72
,,,,,,,,,,,,,,,,155,창원,10.23,15.4,,65
,,,,,,,,,,,,,,,,155,창원,10.24,15.8,,63
,,,,,,,,,,,,,,,,155,창원,10.25,18.5,,83
,,,,,,,,,,,,,,,,155,창원,10.26,18.3,,56
,,,,,,,,,,,,,,,,155,창원,10.27,17.1,,67
,,,,,,,,,,,,,,,,155,창원,10.28,15,,87
,,,,,,,,,,,,,,,,155,창원,10.29,13.7,,75
,,,,,,,,,,,,,,,,155,창원,10.30,11.2,,42
,,,,,,,,,,,,,,,,156,광주,4.1,20.6,,22
,,,,,,,,,,,,,,,,156,광주,4.2,20.4,,45
,,,,,,,,,,,,,,,,156,광주,4.3,13.5,0.3,98
,,,,,,,,,,,,,,,,156,광주,4.4,15.4,,69
,,,,,,,,,,,,,,,,156,광주,4.5,17.2,,18
,,,,,,,,,,,,,,,,156,광주,4.6,11.5,0.9,72
,,,,,,,,,,,,,,,,156,광주,4.7,16.4,,71
,,,,,,,,,,,,,,,,156,광주,4.8,21.2,,30
,,,,,,,,,,,,,,,,156,광주,4.9,21.7,,28
,,,,,,,,,,,,,,,,156,광주,4.10,22.8,,29
,,,,,,,,,,,,,,,,156,광주,4.11,17,,58
,,,,,,,,,,,,,,,,156,광주,4.12,17.9,,57
,,,,,,,,,,,,,,,,156,광주,4.13,19.7,,84
,,,,,,,,,,,,,,,,156,광주,4.14,20.1,,47
,,,,,,,,,,,,,,,,156,광주,4.15,20.6,,39
,,,,,,,,,,,,,,,,156,광주,4.16,16.9,3.9,91
,,,,,,,,,,,,,,,,156,광주,4.17,14.7,,49
,,,,,,,,,,,,,,,,156,광주,4.18,16.2,,52
,,,,,,,,,,,,,,,,156,광주,4.19,19.2,,41
,,,,,,,,,,,,,,,,156,광주,4.20,18.4,,42
,,,,,,,,,,,,,,,,156,광주,4.21,15.9,,94
,,,,,,,,,,,,,,,,156,광주,4.22,22.2,,52
,,,,,,,,,,,,,,,,156,광주,4.23,20,,48
,,,,,,,,,,,,,,,,156,광주,4.24,21.1,,35
,,,,,,,,,,,,,,,,156,광주,4.25,23.8,,35
,,,,,,,,,,,,,,,,156,광주,4.26,22.3,,60
,,,,,,,,,,,,,,,,156,광주,4.27,12.4,1.7,98
,,,,,,,,,,,,,,,,156,광주,4.28,17.9,,59
,,,,,,,,,,,,,,,,156,광주,4.29,19.9,,31
,,,,,,,,,,,,,,,,156,광주,4.30,21.9,,43
,,,,,,,,,,,,,,,,156,광주,5.1,23,,47
,,,,,,,,,,,,,,,,156,광주,5.2,18.2,1.8,94
,,,,,,,,,,,,,,,,156,광주,5.3,13.9,,67
,,,,,,,,,,,,,,,,156,광주,5.4,20.8,,44
,,,,,,,,,,,,,,,,156,광주,5.5,21,0,43
,,,,,,,,,,,,,,,,156,광주,5.6,22.5,,81
,,,,,,,,,,,,,,,,156,광주,5.7,19.9,,19
,,,,,,,,,,,,,,,,156,광주,5.8,21.5,,39
,,,,,,,,,,,,,,,,156,광주,5.9,16.7,0,84
,,,,,,,,,,,,,,,,156,광주,5.10,14.2,0.9,99
,,,,,,,,,,,,,,,,156,광주,5.11,21.8,,59
,,,,,,,,,,,,,,,,156,광주,5.12,24,,48
,,,,,,,,,,,,,,,,156,광주,5.13,22.1,,53
,,,,,,,,,,,,,,,,156,광주,5.14,23,,45
,,,,,,,,,,,,,,,,156,광주,5.15,23.2,,79
,,,,,,,,,,,,,,,,156,광주,5.16,20.3,,29
,,,,,,,,,,,,,,,,156,광주,5.17,26.5,,29
,,,,,,,,,,,,,,,,156,광주,5.18,28.2,,37
,,,,,,,,,,,,,,,,156,광주,5.19,27,,23
,,,,,,,,,,,,,,,,156,광주,5.20,27.4,,39
,,,,,,,,,,,,,,,,156,광주,5.21,27.6,,28
,,,,,,,,,,,,,,,,156,광주,5.22,28.2,,30
,,,,,,,,,,,,,,,,156,광주,5.23,26.2,,37
,,,,,,,,,,,,,,,,156,광주,5.24,19.7,,69
,,,,,,,,,,,,,,,,156,광주,5.25,25.9,,43
,,,,,,,,,,,,,,,,156,광주,5.26,24.2,,57
,,,,,,,,,,,,,,,,156,광주,5.27,25.1,,53
,,,,,,,,,,,,,,,,156,광주,5.28,26.4,,42
,,,,,,,,,,,,,,,,156,광주,5.29,24.1,,55
,,,,,,,,,,,,,,,,156,광주,5.30,27.1,,49
,,,,,,,,,,,,,,,,156,광주,5.31,24.3,,41
,,,,,,,,,,,,,,,,156,광주,6.1,24.8,,61
,,,,,,,,,,,,,,,,156,광주,6.2,24.7,,59
,,,,,,,,,,,,,,,,156,광주,6.3,25.6,,50
,,,,,,,,,,,,,,,,156,광주,6.4,17.1,0,95
,,,,,,,,,,,,,,,,156,광주,6.5,24.4,,63
,,,,,,,,,,,,,,,,156,광주,6.6,20.6,0,86
,,,,,,,,,,,,,,,,156,광주,6.7,24.3,,66
,,,,,,,,,,,,,,,,156,광주,6.8,25,,65
,,,,,,,,,,,,,,,,156,광주,6.9,25.7,0,73
,,,,,,,,,,,,,,,,156,광주,6.10,26.8,,60
,,,,,,,,,,,,,,,,156,광주,6.11,26.5,,75
,,,,,,,,,,,,,,,,156,광주,6.12,26.2,,77
,,,,,,,,,,,,,,,,156,광주,6.13,26.9,,62
,,,,,,,,,,,,,,,,156,광주,6.14,26.1,,53
,,,,,,,,,,,,,,,,156,광주,6.15,22.4,0.2,92
,,,,,,,,,,,,,,,,156,광주,6.16,23,,65
,,,,,,,,,,,,,,,,156,광주,6.17,29,,45
,,,,,,,,,,,,,,,,156,광주,6.18,25.7,,65
,,,,,,,,,,,,,,,,156,광주,6.19,29.6,,49
,,,,,,,,,,,,,,,,156,광주,6.20,22.8,1.9,99
,,,,,,,,,,,,,,,,156,광주,6.21,27.5,,78
,,,,,,,,,,,,,,,,156,광주,6.22,22.2,0.1,99
,,,,,,,,,,,,,,,,156,광주,6.23,28,,72
,,,,,,,,,,,,,,,,156,광주,6.24,23.7,,77
,,,,,,,,,,,,,,,,156,광주,6.25,25.6,,56
,,,,,,,,,,,,,,,,156,광주,6.26,27.7,,50
,,,,,,,,,,,,,,,,156,광주,6.27,22.2,0,76
,,,,,,,,,,,,,,,,156,광주,6.28,24.6,,69
,,,,,,,,,,,,,,,,156,광주,6.29,23.8,,86
,,,,,,,,,,,,,,,,156,광주,6.30,25.4,,86
,,,,,,,,,,,,,,,,156,광주,7.1,23.5,23.4,99
,,,,,,,,,,,,,,,,156,광주,7.2,22.8,0.7,99
,,,,,,,,,,,,,,,,156,광주,7.3,21,2.2,99
,,,,,,,,,,,,,,,,156,광주,7.4,27.3,0,97
,,,,,,,,,,,,,,,,156,광주,7.5,27,2.7,98
,,,,,,,,,,,,,,,,156,광주,7.6,27.7,,94
,,,,,,,,,,,,,,,,156,광주,7.7,29,,85
,,,,,,,,,,,,,,,,156,광주,7.8,29.2,,78
,,,,,,,,,,,,,,,,156,광주,7.9,30.3,,74
,,,,,,,,,,,,,,,,156,광주,7.10,28.8,,84
,,,,,,,,,,,,,,,,156,광주,7.11,27.1,,88
,,,,,,,,,,,,,,,,156,광주,7.12,25.9,,89
,,,,,,,,,,,,,,,,156,광주,7.13,29.2,,77
,,,,,,,,,,,,,,,,156,광주,7.14,27.9,,61
,,,,,,,,,,,,,,,,156,광주,7.15,27,,68
,,,,,,,,,,,,,,,,156,광주,7.16,24.3,,90
,,,,,,,,,,,,,,,,156,광주,7.17,27.3,,73
,,,,,,,,,,,,,,,,156,광주,7.18,29.2,,62
,,,,,,,,,,,,,,,,156,광주,7.19,29.8,,62
,,,,,,,,,,,,,,,,156,광주,7.20,30.3,,58
,,,,,,,,,,,,,,,,156,광주,7.21,30.8,,61
,,,,,,,,,,,,,,,,156,광주,7.22,30.1,,70
,,,,,,,,,,,,,,,,156,광주,7.23,31.6,,64
,,,,,,,,,,,,,,,,156,광주,7.24,32.1,,69
,,,,,,,,,,,,,,,,156,광주,7.25,31.7,,66
,,,,,,,,,,,,,,,,156,광주,7.26,32.1,,66
,,,,,,,,,,,,,,,,156,광주,7.27,30.2,,72
,,,,,,,,,,,,,,,,156,광주,7.28,32.1,,64
,,,,,,,,,,,,,,,,156,광주,7.29,32.5,,67
,,,,,,,,,,,,,,,,156,광주,7.30,33,,63
,,,,,,,,,,,,,,,,156,광주,7.31,32.5,,60
,,,,,,,,,,,,,,,,156,광주,8.1,32.9,,59
,,,,,,,,,,,,,,,,156,광주,8.2,28.6,,89
,,,,,,,,,,,,,,,,156,광주,8.3,25.5,5.4,99
,,,,,,,,,,,,,,,,156,광주,8.4,31.1,0,69
,,,,,,,,,,,,,,,,156,광주,8.5,32.7,,69
,,,,,,,,,,,,,,,,156,광주,8.6,32,0.1,75
,,,,,,,,,,,,,,,,156,광주,8.7,26.4,1,97
,,,,,,,,,,,,,,,,156,광주,8.8,27.2,3.1,98
,,,,,,,,,,,,,,,,156,광주,8.9,28.4,,92
,,,,,,,,,,,,,,,,156,광주,8.10,32.9,,73
,,,,,,,,,,,,,,,,156,광주,8.11,35.5,,49
,,,,,,,,,,,,,,,,156,광주,8.12,33.3,,58
,,,,,,,,,,,,,,,,156,광주,8.13,33.4,,61
,,,,,,,,,,,,,,,,156,광주,8.14,31.5,,72
,,,,,,,,,,,,,,,,156,광주,8.15,31.3,,68
,,,,,,,,,,,,,,,,156,광주,8.16,31.5,,66
,,,,,,,,,,,,,,,,156,광주,8.17,32,,70
,,,,,,,,,,,,,,,,156,광주,8.18,32.8,,56
,,,,,,,,,,,,,,,,156,광주,8.19,32,,55
,,,,,,,,,,,,,,,,156,광주,8.20,32.3,,61
,,,,,,,,,,,,,,,,156,광주,8.21,32.6,,58
,,,,,,,,,,,,,,,,156,광주,8.22,32.3,,58
,,,,,,,,,,,,,,,,156,광주,8.23,26.9,1.6,97
,,,,,,,,,,,,,,,,156,광주,8.24,33.6,,42
,,,,,,,,,,,,,,,,156,광주,8.25,31,,64
,,,,,,,,,,,,,,,,156,광주,8.26,23.3,9.4,99
,,,,,,,,,,,,,,,,156,광주,8.27,23.9,0,71
,,,,,,,,,,,,,,,,156,광주,8.28,23.2,,69
,,,,,,,,,,,,,,,,156,광주,8.29,24.6,,51
,,,,,,,,,,,,,,,,156,광주,8.30,22.7,0,75
,,,,,,,,,,,,,,,,156,광주,8.31,26.5,,69
,,,,,,,,,,,,,,,,156,광주,9.1,28.4,,62
,,,,,,,,,,,,,,,,156,광주,9.2,23.2,,90
,,,,,,,,,,,,,,,,156,광주,9.3,29.3,,61
,,,,,,,,,,,,,,,,156,광주,9.4,29.4,,72
,,,,,,,,,,,,,,,,156,광주,9.5,28.7,,61
,,,,,,,,,,,,,,,,156,광주,9.6,26,,70
,,,,,,,,,,,,,,,,156,광주,9.7,24.9,,89
,,,,,,,,,,,,,,,,156,광주,9.8,27.4,,54
,,,,,,,,,,,,,,,,156,광주,9.9,25.9,,62
,,,,,,,,,,,,,,,,156,광주,9.10,25,1.8,75
,,,,,,,,,,,,,,,,156,광주,9.11,25.2,,81
,,,,,,,,,,,,,,,,156,광주,9.12,26.3,,63
,,,,,,,,,,,,,,,,156,광주,9.13,27.6,,71
,,,,,,,,,,,,,,,,156,광주,9.14,25.2,,78
,,,,,,,,,,,,,,,,156,광주,9.15,26.8,,67
,,,,,,,,,,,,,,,,156,광주,9.16,21.8,0.3,99
,,,,,,,,,,,,,,,,156,광주,9.17,21.1,3.8,99
,,,,,,,,,,,,,,,,156,광주,9.18,19.8,1.5,99
,,,,,,,,,,,,,,,,156,광주,9.19,22.8,,65
,,,,,,,,,,,,,,,,156,광주,9.20,24.3,,43
,,,,,,,,,,,,,,,,156,광주,9.21,22.4,,50
,,,,,,,,,,,,,,,,156,광주,9.22,23.7,,54
,,,,,,,,,,,,,,,,156,광주,9.23,23.6,,62
,,,,,,,,,,,,,,,,156,광주,9.24,25.6,,60
,,,,,,,,,,,,,,,,156,광주,9.25,25.4,,67
,,,,,,,,,,,,,,,,156,광주,9.26,25.2,0,89
,,,,,,,,,,,,,,,,156,광주,9.27,27.4,,81
,,,,,,,,,,,,,,,,156,광주,9.28,21.3,0.8,99
,,,,,,,,,,,,,,,,156,광주,9.29,21.5,,89
,,,,,,,,,,,,,,,,156,광주,9.30,19,1,99
,,,,,,,,,,,,,,,,156,광주,10.1,21.3,1,99
,,,,,,,,,,,,,,,,156,광주,10.2,24.7,,91
,,,,,,,,,,,,,,,,156,광주,10.3,24.7,,94
,,,,,,,,,,,,,,,,156,광주,10.4,25.8,,77
,,,,,,,,,,,,,,,,156,광주,10.5,22.8,,85
,,,,,,,,,,,,,,,,156,광주,10.6,21.5,,58
,,,,,,,,,,,,,,,,156,광주,10.7,17.5,5.9,99
,,,,,,,,,,,,,,,,156,광주,10.8,18.9,,69
,,,,,,,,,,,,,,,,156,광주,10.9,14.8,,46
,,,,,,,,,,,,,,,,156,광주,10.10,16.7,,62
,,,,,,,,,,,,,,,,156,광주,10.11,17.9,,58
,,,,,,,,,,,,,,,,156,광주,10.12,17.9,,46
,,,,,,,,,,,,,,,,156,광주,10.13,17.4,,63
,,,,,,,,,,,,,,,,156,광주,10.14,22.2,,43
,,,,,,,,,,,,,,,,156,광주,10.15,21.8,,56
,,,,,,,,,,,,,,,,156,광주,10.16,16,5.7,99
,,,,,,,,,,,,,,,,156,광주,10.17,20.2,,81
,,,,,,,,,,,,,,,,156,광주,10.18,20,,73
,,,,,,,,,,,,,,,,156,광주,10.19,20.5,,79
,,,,,,,,,,,,,,,,156,광주,10.20,20.1,,76
,,,,,,,,,,,,,,,,156,광주,10.21,17.7,0,76
,,,,,,,,,,,,,,,,156,광주,10.22,20,,70
,,,,,,,,,,,,,,,,156,광주,10.23,16.9,,75
,,,,,,,,,,,,,,,,156,광주,10.24,18.2,,65
,,,,,,,,,,,,,,,,156,광주,10.25,17.3,,78
,,,,,,,,,,,,,,,,156,광주,10.26,16.4,0,71
,,,,,,,,,,,,,,,,156,광주,10.27,17.3,,78
,,,,,,,,,,,,,,,,156,광주,10.28,14.9,,80
,,,,,,,,,,,,,,,,156,광주,10.29,10.9,,61
,,,,,,,,,,,,,,,,156,광주,10.30,11.8,,38
,,,,,,,,,,,,,,,,159,부산,4.1,17.7,,47
,,,,,,,,,,,,,,,,159,부산,4.2,15.9,,79
,,,,,,,,,,,,,,,,159,부산,4.3,13.2,,89
,,,,,,,,,,,,,,,,159,부산,4.4,12.6,,74
,,,,,,,,,,,,,,,,159,부산,4.5,15.5,,59
,,,,,,,,,,,,,,,,159,부산,4.6,15.5,0,60
,,,,,,,,,,,,,,,,159,부산,4.7,13.8,,88
,,,,,,,,,,,,,,,,159,부산,4.8,18.8,,34
,,,,,,,,,,,,,,,,159,부산,4.9,18.5,,47
,,,,,,,,,,,,,,,,159,부산,4.10,14.2,,71
,,,,,,,,,,,,,,,,159,부산,4.11,10.9,,58
,,,,,,,,,,,,,,,,159,부산,4.12,14,,61
,,,,,,,,,,,,,,,,159,부산,4.13,14.6,0.3,98
,,,,,,,,,,,,,,,,159,부산,4.14,18.4,,73
,,,,,,,,,,,,,,,,159,부산,4.15,14.8,,63
,,,,,,,,,,,,,,,,159,부산,4.16,16.3,0.2,86
,,,,,,,,,,,,,,,,159,부산,4.17,18.1,,34
,,,,,,,,,,,,,,,,159,부산,4.18,16,,56
,,,,,,,,,,,,,,,,159,부산,4.19,15.1,,60
,,,,,,,,,,,,,,,,159,부산,4.20,16.1,,55
,,,,,,,,,,,,,,,,159,부산,4.21,17.7,,85
,,,,,,,,,,,,,,,,159,부산,4.22,16.9,,81
,,,,,,,,,,,,,,,,159,부산,4.23,17,,47
,,,,,,,,,,,,,,,,159,부산,4.24,17.1,,44
,,,,,,,,,,,,,,,,159,부산,4.25,19,,30
,,,,,,,,,,,,,,,,159,부산,4.26,18.6,,56
,,,,,,,,,,,,,,,,159,부산,4.27,11.5,0.8,94
,,,,,,,,,,,,,,,,159,부산,4.28,14.5,,75
,,,,,,,,,,,,,,,,159,부산,4.29,16.4,,51
,,,,,,,,,,,,,,,,159,부산,4.30,18,,64
,,,,,,,,,,,,,,,,159,부산,5.1,19.8,,69
,,,,,,,,,,,,,,,,159,부산,5.2,20.6,,75
,,,,,,,,,,,,,,,,159,부산,5.3,16.6,,61
,,,,,,,,,,,,,,,,159,부산,5.4,23.8,,17
,,,,,,,,,,,,,,,,159,부산,5.5,19.6,,34
,,,,,,,,,,,,,,,,159,부산,5.6,17,,98
,,,,,,,,,,,,,,,,159,부산,5.7,22.1,,45
,,,,,,,,,,,,,,,,159,부산,5.8,19.4,,39
,,,,,,,,,,,,,,,,159,부산,5.9,19.1,,70
,,,,,,,,,,,,,,,,159,부산,5.10,13.3,0.1,91
,,,,,,,,,,,,,,,,159,부산,5.11,16.3,,75
,,,,,,,,,,,,,,,,159,부산,5.12,20.5,,44
,,,,,,,,,,,,,,,,159,부산,5.13,18,,59
,,,,,,,,,,,,,,,,159,부산,5.14,18.1,,60
,,,,,,,,,,,,,,,,159,부산,5.15,20.3,0,94
,,,,,,,,,,,,,,,,159,부산,5.16,17.1,,76
,,,,,,,,,,,,,,,,159,부산,5.17,20.1,,50
,,,,,,,,,,,,,,,,159,부산,5.18,21.4,,50
,,,,,,,,,,,,,,,,159,부산,5.19,24.5,,35
,,,,,,,,,,,,,,,,159,부산,5.20,22.3,,59
,,,,,,,,,,,,,,,,159,부산,5.21,22.2,,47
,,,,,,,,,,,,,,,,159,부산,5.22,22.7,,33
,,,,,,,,,,,,,,,,159,부산,5.23,20,,84
,,,,,,,,,,,,,,,,159,부산,5.24,19,0.3,99
,,,,,,,,,,,,,,,,159,부산,5.25,21.3,,64
,,,,,,,,,,,,,,,,159,부산,5.26,22.1,,67
,,,,,,,,,,,,,,,,159,부산,5.27,22,,53
,,,,,,,,,,,,,,,,159,부산,5.28,23.4,,56
,,,,,,,,,,,,,,,,159,부산,5.29,21.1,,69
,,,,,,,,,,,,,,,,159,부산,5.30,22.8,,63
,,,,,,,,,,,,,,,,159,부산,5.31,23.6,,65
,,,,,,,,,,,,,,,,159,부산,6.1,20.9,,50
,,,,,,,,,,,,,,,,159,부산,6.2,20.8,,63
,,,,,,,,,,,,,,,,159,부산,6.3,22.4,,52
,,,,,,,,,,,,,,,,159,부산,6.4,19,1,90
,,,,,,,,,,,,,,,,159,부산,6.5,21.8,,67
,,,,,,,,,,,,,,,,159,부산,6.6,19.7,,85
,,,,,,,,,,,,,,,,159,부산,6.7,22.2,,80
,,,,,,,,,,,,,,,,159,부산,6.8,21.3,,85
,,,,,,,,,,,,,,,,159,부산,6.9,22.8,,77
,,,,,,,,,,,,,,,,159,부산,6.10,22.4,,82
,,,,,,,,,,,,,,,,159,부산,6.11,24.6,,77
,,,,,,,,,,,,,,,,159,부산,6.12,21.4,0.1,98
,,,,,,,,,,,,,,,,159,부산,6.13,22.2,,80
,,,,,,,,,,,,,,,,159,부산,6.14,22.3,,83
,,,,,,,,,,,,,,,,159,부산,6.15,23.1,,84
,,,,,,,,,,,,,,,,159,부산,6.16,24.8,,71
,,,,,,,,,,,,,,,,159,부산,6.17,23.6,,67
,,,,,,,,,,,,,,,,159,부산,6.18,22.7,,80
,,,,,,,,,,,,,,,,159,부산,6.19,24.7,,79
,,,,,,,,,,,,,,,,159,부산,6.20,22.8,0.3,93
,,,,,,,,,,,,,,,,159,부산,6.21,23.7,,79
,,,,,,,,,,,,,,,,159,부산,6.22,21.8,1.5,97
,,,,,,,,,,,,,,,,159,부산,6.23,24.4,,80
,,,,,,,,,,,,,,,,159,부산,6.24,24,0.1,94
,,,,,,,,,,,,,,,,159,부산,6.25,24.2,,64
,,,,,,,,,,,,,,,,159,부산,6.26,23.7,,75
,,,,,,,,,,,,,,,,159,부산,6.27,20.9,0.1,94
,,,,,,,,,,,,,,,,159,부산,6.28,22.9,,68
,,,,,,,,,,,,,,,,159,부산,6.29,22.9,,77
,,,,,,,,,,,,,,,,159,부산,6.30,24,,83
,,,,,,,,,,,,,,,,159,부산,7.1,23.5,5.8,98
,,,,,,,,,,,,,,,,159,부산,7.2,23.2,0.4,99
,,,,,,,,,,,,,,,,159,부산,7.3,21.5,7,98
,,,,,,,,,,,,,,,,159,부산,7.4,21.2,0,99
,,,,,,,,,,,,,,,,159,부산,7.5,25.3,0,97
,,,,,,,,,,,,,,,,159,부산,7.6,25.1,,93
,,,,,,,,,,,,,,,,159,부산,7.7,25.6,,85
,,,,,,,,,,,,,,,,159,부산,7.8,25,,85
,,,,,,,,,,,,,,,,159,부산,7.9,27.4,,67
,,,,,,,,,,,,,,,,159,부산,7.10,26.1,,81
,,,,,,,,,,,,,,,,159,부산,7.11,24.9,0,97
,,,,,,,,,,,,,,,,159,부산,7.12,24.9,,93
,,,,,,,,,,,,,,,,159,부산,7.13,26.6,,81
,,,,,,,,,,,,,,,,159,부산,7.14,25.6,,74
,,,,,,,,,,,,,,,,159,부산,7.15,24.9,,75
,,,,,,,,,,,,,,,,159,부산,7.16,24.1,0,97
,,,,,,,,,,,,,,,,159,부산,7.17,27.3,,72
,,,,,,,,,,,,,,,,159,부산,7.18,24.5,,90
,,,,,,,,,,,,,,,,159,부산,7.19,25.9,,75
,,,,,,,,,,,,,,,,159,부산,7.20,25.6,,69
,,,,,,,,,,,,,,,,159,부산,7.21,24.9,,73
,,,,,,,,,,,,,,,,159,부산,7.22,25.7,,74
,,,,,,,,,,,,,,,,159,부산,7.23,26.2,,78
,,,,,,,,,,,,,,,,159,부산,7.24,27.9,,88
,,,,,,,,,,,,,,,,159,부산,7.25,26.5,0.8,95
,,,,,,,,,,,,,,,,159,부산,7.26,28.9,,82
,,,,,,,,,,,,,,,,159,부산,7.27,29.1,,80
,,,,,,,,,,,,,,,,159,부산,7.28,28.3,,83
,,,,,,,,,,,,,,,,159,부산,7.29,29.1,,82
,,,,,,,,,,,,,,,,159,부산,7.30,29,,83
