day_text.1,time_text,team_text,location,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,temp,rain,wind,d_wind,humidity,atmosphere,surface
6.3금,19:00,삼성 라이온즈,대전,11,0,6,10,1,1,패,25.9,,1.9,320,43,1002,29
6.3금,19:00,LG 트윈스,서울,12,1,0,5,3,1,패,23.5,,2.5,270,35,1000.1,25.4
6.3금,19:00,kt wiz,서울,9,0,0,5,1,1,승,23.5,,2.5,270,35,1000.1,25.4
6.3금,19:00,키움 히어로즈,서울,14,1,4,2,2,0,승,23.5,,2.5,270,35,1000.1,25.4
6.3금,19:00,KIA 타이거즈,서울,5,1,1,7,0,0,패,23.5,,2.5,270,35,1000.1,25.4
6.3금,19:00,NC 다이노스,창원,4,1,1,11,1,0,승,23.5,,1.7,230,57,1006.2,25.4
6.3금,19:00,롯데 자이언츠,창원,8,0,0,6,1,0,패,23.5,,1.7,230,57,1006.2,25.4
6.3금,19:00,SK 와이번스,인천,4,0,0,5,1,0,패,21.2,,2.4,360,81,1002.2,22.9
6.3금,19:00,두산 베어스,인천,9,1,2,4,0,0,승,21.2,,2.4,360,81,1002.2,22.9
6.4토,17:00,한화 이글스,대전,12,1,0,9,0,2,승,20.5,0,0.6,320,78,1000.7,22.4
6.4토,17:00,삼성 라이온즈,대전,12,2,1,5,2,0,패,20.5,0,0.6,320,78,1000.7,22.4
6.4토,17:00,LG 트윈스,서울,19,1,1,5,0,0,승,25.3,,2,230,41,998.2,33.1
6.4토,17:00,kt wiz,서울,9,0,0,3,0,0,패,25.3,,2,230,41,998.2,33.1
6.4토,17:00,SK 와이번스,인천,9,3,0,8,1,1,패,22.6,,2.8,270,78,1000.5,29
6.4토,17:00,두산 베어스,인천,9,0,1,5,0,0,승,22.6,,2.8,270,78,1000.5,29
6.5일,17:00,한화 이글스,대전,10,0,1,5,1,0,승,29.5,,3.6,90,33,1001.5,40.7
6.5일,17:00,삼성 라이온즈,대전,9,0,0,6,0,2,패,29.5,,3.6,90,33,1001.5,40.7
6.5일,17:00,LG 트윈스,서울,12,0,0,7,0,1,패,31.4,,1.3,50,25,999.2,39.1
6.5일,17:00,kt wiz,서울,11,2,1,7,0,1,승,31.4,,1.3,50,25,999.2,39.1
6.5일,17:00,키움 히어로즈,서울,8,1,1,4,1,1,승,31.4,,1.3,50,25,999.2,39.1
6.5일,17:00,KIA 타이거즈,서울,10,1,0,7,1,3,패,31.4,,1.3,50,25,999.2,39.1
6.5일,17:00,NC 다이노스,창원,17,3,0,8,0,0,승,25.9,,4.3,70,50,1005.8,30.2
6.5일,17:00,롯데 자이언츠,창원,11,1,0,11,0,2,패,25.9,,4.3,70,50,1005.8,30.2
6.5일,17:00,SK 와이번스,인천,7,0,0,3,1,3,패,27.9,,2.8,320,54,1001.6,36.7
6.5일,17:00,두산 베어스,인천,9,1,1,5,0,0,승,27.9,,2.8,320,54,1001.6,36.7
6.7화,19:00,KIA 타이거즈,광주,7,1,0,8,2,0,패,23.6,,0.8,340,69,1000.9,23
6.7화,19:00,한화 이글스,광주,8,2,0,6,1,0,승,23.6,,0.8,340,69,1000.9,23
6.7화,19:00,롯데 자이언츠,부산,12,2,0,8,0,0,승,21,,1.3,200,86,1001.4,22.1
6.7화,19:00,SK 와이번스,부산,9,2,0,8,1,1,패,21,,1.3,200,86,1001.4,22.1
6.7화,19:00,두산 베어스,서울,13,1,0,6,1,0,승,23.1,,3.2,270,64,998.9,24.3
6.7화,19:00,kt wiz,서울,4,0,1,6,1,3,패,23.1,,3.2,270,64,998.9,24.3
6.7화,19:00,키움 히어로즈,서울,5,1,1,9,0,0,패,23.1,,3.2,270,64,998.9,24.3
6.7화,19:00,NC 다이노스,서울,7,3,0,4,0,0,승,23.1,,3.2,270,64,998.9,24.3
6.7화,19:00,삼성 라이온즈,대구,10,1,0,2,3,0,승,26,,1.4,90,58,1002.1,28.7
6.7화,19:00,LG 트윈스,대구,12,1,1,5,2,2,패,26,,1.4,90,58,1002.1,28.7
6.8수,19:00,KIA 타이거즈,광주,4,1,0,5,1,0,패,24.1,,1.5,320,67,1000.4,23.8
6.8수,19:00,한화 이글스,광주,12,1,2,10,0,1,승,24.1,,1.5,320,67,1000.4,23.8
6.8수,19:00,롯데 자이언츠,부산,7,1,1,6,1,0,승,20,,4.1,200,90,1001.4,21.2
6.8수,19:00,SK 와이번스,부산,6,0,0,10,2,0,패,20,,4.1,200,90,1001.4,21.2
6.8수,19:00,두산 베어스,서울,8,0,0,3,0,1,패,24.1,,3.4,290,61,998.9,25
6.8수,19:00,kt wiz,서울,11,1,1,9,1,0,승,24.1,,3.4,290,61,998.9,25
6.8수,19:00,키움 히어로즈,서울,11,0,0,11,0,0,패,24.1,,3.4,290,61,998.9,25
6.8수,19:00,NC 다이노스,서울,8,3,0,6,0,0,승,24.1,,3.4,290,61,998.9,25
6.8수,19:00,삼성 라이온즈,대구,16,1,0,7,1,1,패,23.5,,0.9,110,79,1002.5,25.5
6.8수,19:00,LG 트윈스,대구,13,2,4,9,2,0,승,23.5,,0.9,110,79,1002.5,25.5
6.9목,19:00,KIA 타이거즈,광주,16,1,1,8,0,2,승,25.3,,4.3,200,72,1001.8,25.3
6.9목,19:00,한화 이글스,광주,5,1,0,10,2,3,패,25.3,,4.3,200,72,1001.8,25.3
6.9목,19:00,롯데 자이언츠,부산,7,1,4,6,2,0,패,21.8,,1.8,90,81,1003.1,22.9
6.9목,19:00,SK 와이번스,부산,8,1,0,7,1,0,승,21.8,,1.8,90,81,1003.1,22.9
6.9목,19:00,두산 베어스,서울,11,0,1,5,0,0,승,27.2,,3.1,270,54,999.4,28.2
6.9목,19:00,kt wiz,서울,7,0,1,4,2,2,패,27.2,,3.1,270,54,999.4,28.2
6.9목,19:00,키움 히어로즈,서울,11,0,0,11,2,2,패,27.2,,3.1,270,54,999.4,28.2
6.9목,19:00,NC 다이노스,서울,15,1,0,8,1,1,승,27.2,,3.1,270,54,999.4,28.2
6.9목,19:00,삼성 라이온즈,대구,9,0,0,5,1,0,패,23.7,,5.5,90,69,1004.4,25.2
6.9목,19:00,LG 트윈스,대구,13,3,2,9,0,1,승,23.7,,5.5,90,69,1004.4,25.2
6.10금,19:00,kt wiz,수원,17,0,7,11,0,1,승,23.3,,2.2,290,72,1007,26.2
6.10금,19:00,키움 히어로즈,수원,8,0,2,10,1,1,패,23.3,,2.2,290,72,1007,26.2
6.10금,19:00,LG 트윈스,서울,7,0,0,5,0,0,패,25.1,,3.5,270,64,1000.6,28
6.10금,19:00,한화 이글스,서울,9,1,0,9,1,0,승,25.1,,3.5,270,64,1000.6,28
6.10금,19:00,롯데 자이언츠,부산,9,0,1,8,0,0,패,21.6,,1.3,90,81,1004.2,23.4
6.10금,19:00,두산 베어스,부산,6,1,0,6,0,0,승,21.6,,1.3,90,81,1004.2,23.4
6.10금,19:00,NC 다이노스,창원,13,2,1,8,2,0,승,22.1,,2.1,160,80,1007.7,24.3
6.10금,19:00,SK 와이번스,창원,11,1,3,10,0,1,패,22.1,,2.1,160,80,1007.7,24.3
6.10금,19:00,삼성 라이온즈,대구,5,0,0,5,0,0,패,28.5,,1.7,160,40,1004.1,29.9
6.10금,19:00,KIA 타이거즈,대구,8,2,0,5,1,0,승,28.5,,1.7,160,40,1004.1,29.9
6.11토,17:00,kt wiz,수원,8,0,1,10,1,1,패,27.8,,3,290,68,1004.5,30.9
6.11토,17:00,키움 히어로즈,수원,8,0,0,3,1,2,승,27.8,,3,290,68,1004.5,30.9
6.11토,17:00,LG 트윈스,서울,13,0,0,7,1,1,승,24.6,,1.3,320,82,998.5,26.7
6.11토,17:00,한화 이글스,서울,8,0,0,5,1,0,패,24.6,,1.3,320,82,998.5,26.7
6.11토,17:00,롯데 자이언츠,부산,11,0,0,7,2,0,승,24,,5.6,200,79,1002.2,32.5
6.11토,17:00,두산 베어스,부산,8,1,0,5,1,0,패,24,,5.6,200,79,1002.2,32.5
6.11토,17:00,NC 다이노스,창원,12,3,0,10,0,1,승,27.1,,2.5,180,69,1005.7,33.6
6.11토,17:00,SK 와이번스,창원,11,2,1,5,0,2,패,27.1,,2.5,180,69,1005.7,33.6
6.11토,17:00,삼성 라이온즈,대구,8,0,0,6,1,0,승,29.9,,2.1,250,49,1002.1,36.2
6.11토,17:00,KIA 타이거즈,대구,4,2,1,5,0,0,패,29.9,,2.1,250,49,1002.1,36.2
6.12일,17:00,kt wiz,수원,2,0,1,8,0,0,패,25.7,,3.5,270,77,999.8,28.7
6.12일,17:00,키움 히어로즈,수원,14,1,2,6,0,0,승,25.7,,3.5,270,77,999.8,28.7
6.12일,17:00,LG 트윈스,서울,12,2,1,5,2,1,패,25.9,,3.1,250,68,993.4,28.1
6.12일,17:00,한화 이글스,서울,11,2,0,6,1,0,승,25.9,,3.1,250,68,993.4,28.1
6.12일,17:00,롯데 자이언츠,부산,9,1,0,11,1,2,패,21.4,1.2,1.9,90,97,996.3,22.6
6.12일,17:00,두산 베어스,부산,13,0,1,7,0,1,승,21.4,1.2,1.9,90,97,996.3,22.6
6.12일,17:00,NC 다이노스,창원,16,2,0,7,2,0,승,22.9,0,2.7,180,95,999.5,25.1
6.12일,17:00,SK 와이번스,창원,12,0,0,4,3,1,패,22.9,0,2.7,180,95,999.5,25.1
6.12일,17:00,삼성 라이온즈,대구,18,1,1,3,0,1,승,25.4,,0.5,250,72,997.2,29.1
6.12일,17:00,KIA 타이거즈,대구,12,1,0,7,3,0,패,25.4,,0.5,250,72,997.2,29.1
6.14화,19:00,한화 이글스,대전,7,2,0,9,0,1,패,26.5,,1.9,180,67,994.6,30.5
6.14화,19:00,kt wiz,대전,6,1,1,4,2,1,승,26.5,,1.9,180,67,994.6,30.5
6.14화,19:00,롯데 자이언츠,부산,10,0,1,3,1,0,패,21.4,,2.9,200,88,997,22.3
6.14화,19:00,키움 히어로즈,부산,10,1,0,10,1,0,승,21.4,,2.9,200,88,997,22.3
6.14화,19:00,NC 다이노스,창원,14,1,3,6,1,0,승,22,,2.6,160,87,1000.4,23.8
6.14화,19:00,LG 트윈스,창원,14,0,0,7,1,0,패,22,,2.6,160,87,1000.4,23.8
6.14화,19:00,두산 베어스,서울,11,4,0,9,1,2,승,23.6,,2.9,270,57,993,26
6.14화,19:00,KIA 타이거즈,서울,12,2,2,6,0,0,패,23.6,,2.9,270,57,993,26
6.14화,19:00,SK 와이번스,인천,9,2,2,7,0,1,승,22.1,,2,360,98,995,24.6
6.14화,19:00,삼성 라이온즈,인천,5,1,2,8,0,1,패,22.1,,2,360,98,995,24.6
6.15수,19:00,롯데 자이언츠,부산,10,0,1,3,0,1,승,22.9,,4.3,230,86,994.5,23.1
6.15수,19:00,키움 히어로즈,부산,11,0,0,8,1,3,패,22.9,,4.3,230,86,994.5,23.1
6.15수,19:00,두산 베어스,서울,13,0,0,8,0,0,승,21.4,0,3.1,230,88,988.8,21.8
6.15수,19:00,KIA 타이거즈,서울,11,4,0,6,0,0,패,21.4,0,3.1,230,88,988.8,21.8
6.15수,19:00,SK 와이번스,인천,15,2,0,8,2,1,승,20.1,,4.3,250,98,990.6,20.8
6.15수,19:00,삼성 라이온즈,인천,8,1,0,7,2,0,패,20.1,,4.3,250,98,990.6,20.8
6.16목,19:00,한화 이글스,대전,12,1,0,4,2,2,패,23.7,,2.7,290,66,993,24
6.16목,19:00,kt wiz,대전,9,0,1,4,2,0,승,23.7,,2.7,290,66,993,24
6.16목,19:00,롯데 자이언츠,부산,14,0,1,6,2,0,패,24.3,,3.8,270,70,991.1,24.3
6.16목,19:00,키움 히어로즈,부산,14,2,1,7,1,1,승,24.3,,3.8,270,70,991.1,24.3
6.16목,19:00,NC 다이노스,창원,7,1,0,5,1,0,승,26,,0.7,180,60,994.7,24.8
6.16목,19:00,LG 트윈스,창원,6,0,2,8,0,0,패,26,,0.7,180,60,994.7,24.8
6.16목,19:00,두산 베어스,서울,15,3,2,2,1,0,승,22.2,,3.2,200,67,990.3,21.5
6.16목,19:00,KIA 타이거즈,서울,11,1,0,14,0,1,패,22.2,,3.2,200,67,990.3,21.5
6.16목,19:00,SK 와이번스,인천,21,2,0,4,2,0,승,20.3,,3.5,230,98,992.4,23.4
6.16목,19:00,삼성 라이온즈,인천,7,1,1,4,0,1,패,20.3,,3.5,230,98,992.4,23.4
6.17금,19:00,KIA 타이거즈,광주,12,1,0,4,1,0,승,27.6,,2.7,230,47,1001.2,29.4
6.17금,19:00,LG 트윈스,광주,7,0,0,8,0,0,패,27.6,,2.7,230,47,1001.2,29.4
6.17금,19:00,NC 다이노스,창원,16,2,0,5,1,1,승,24.3,,0.5,270,71,1005.2,26.9
6.17금,19:00,kt wiz,창원,5,0,0,6,1,0,패,24.3,,0.5,270,71,1005.2,26.9
6.17금,19:00,두산 베어스,서울,7,2,0,4,0,1,패,26.4,,2.4,250,55,998.5,26.6
6.17금,19:00,삼성 라이온즈,서울,8,3,2,4,0,1,승,26.4,,2.4,250,55,998.5,26.6
6.17금,19:00,키움 히어로즈,서울,6,2,1,9,1,1,패,26.4,,2.4,250,55,998.5,26.6
6.17금,19:00,한화 이글스,서울,11,3,1,7,0,1,승,26.4,,2.4,250,55,998.5,26.6
6.17금,19:00,SK 와이번스,인천,19,1,3,10,0,0,승,23.5,,3.6,230,93,1000.5,26.3
6.17금,19:00,롯데 자이언츠,인천,7,0,0,8,0,0,패,23.5,,3.6,230,93,1000.5,26.3
6.18토,17:00,KIA 타이거즈,광주,4,0,2,8,0,1,패,28.4,,3.1,200,54,1002.5,43.8
6.18토,17:00,LG 트윈스,광주,12,0,4,7,0,3,승,28.4,,3.1,200,54,1002.5,43.8
6.18토,17:00,NC 다이노스,창원,16,0,3,10,2,2,승,25.8,,5.1,180,64,1007.4,36.6
6.18토,17:00,kt wiz,창원,8,1,0,6,0,3,패,25.8,,5.1,180,64,1007.4,36.6
6.18토,17:00,두산 베어스,서울,11,1,1,5,0,1,승,27.1,,5.4,290,53,1000.6,35.1
6.18토,17:00,삼성 라이온즈,서울,9,1,0,5,1,0,패,27.1,,5.4,290,53,1000.6,35.1
6.18토,17:00,키움 히어로즈,서울,13,1,2,10,0,1,승,27.1,,5.4,290,53,1000.6,35.1
6.18토,17:00,한화 이글스,서울,11,1,0,6,1,1,패,27.1,,5.4,290,53,1000.6,35.1
6.18토,17:00,SK 와이번스,인천,10,3,1,11,0,0,승,23.6,,4.2,340,87,1002.9,37.7
6.18토,17:00,롯데 자이언츠,인천,8,0,0,4,2,1,패,23.6,,4.2,340,87,1002.9,37.7
6.19일,17:00,KIA 타이거즈,광주,13,2,1,5,1,1,승,30,,2.4,250,50,998.5,44.6
6.19일,17:00,LG 트윈스,광주,13,0,0,5,1,1,패,30,,2.4,250,50,998.5,44.6
6.19일,17:00,NC 다이노스,창원,22,5,0,6,3,0,승,27.6,,3.8,200,74,1001.8,31.5
6.19일,17:00,kt wiz,창원,14,2,0,5,1,2,패,27.6,,3.8,200,74,1001.8,31.5
6.19일,17:00,두산 베어스,서울,5,0,2,9,0,0,승,28.5,,4.2,270,50,996.8,36.6
6.19일,17:00,삼성 라이온즈,서울,9,1,0,6,1,1,패,28.5,,4.2,270,50,996.8,36.6
6.19일,17:00,키움 히어로즈,서울,13,1,5,4,1,0,승,28.5,,4.2,270,50,996.8,36.6
6.19일,17:00,한화 이글스,서울,9,1,1,2,0,2,패,28.5,,4.2,270,50,996.8,36.6
6.19일,17:00,SK 와이번스,인천,7,2,0,7,1,0,패,25.6,,3.3,270,86,999.1,38.9
6.19일,17:00,롯데 자이언츠,인천,11,1,1,5,1,1,승,25.6,,3.3,270,86,999.1,38.9
6.21화,19:00,한화 이글스,대전,11,2,1,6,2,0,승,28.9,,1.3,200,65,998.3,30.7
6.21화,19:00,NC 다이노스,대전,4,1,1,8,0,0,패,28.9,,1.3,200,65,998.3,30.7
6.21화,19:00,kt wiz,수원,3,1,0,7,0,1,패,27.2,,1.4,290,54,1002.4,25.7
6.21화,19:00,두산 베어스,수원,16,3,2,6,1,0,승,27.2,,1.4,290,54,1002.4,25.7
6.21화,19:00,LG 트윈스,서울,13,1,0,10,0,1,승,27.3,,1.5,270,54,996.4,28.7
6.21화,19:00,SK 와이번스,서울,8,2,2,7,0,2,패,27.3,,1.5,270,54,996.4,28.7
6.21화,19:00,롯데 자이언츠,부산,10,1,2,11,2,0,패,22.6,,2.1,110,83,1000.4,24.1
6.21화,19:00,KIA 타이거즈,부산,13,0,0,3,0,0,승,22.6,,2.1,110,83,1000.4,24.1
6.21화,19:00,삼성 라이온즈,대구,10,2,0,4,0,1,패,24.7,,2.3,140,69,1001.2,24.9
6.21화,19:00,키움 히어로즈,대구,18,0,6,5,0,1,승,24.7,,2.3,140,69,1001.2,24.9
6.22수,19:00,LG 트윈스,서울,6,0,0,4,1,0,패,23.3,,2.8,50,89,994.3,23.4
6.22수,19:00,SK 와이번스,서울,13,3,1,5,0,1,승,23.3,,2.8,50,89,994.3,23.4
6.22수,19:00,롯데 자이언츠,부산,26,0,0,5,0,1,승,21.6,0.7,2.1,70,97,996,22.8
6.22수,19:00,KIA 타이거즈,부산,8,0,0,8,0,0,패,21.6,0.7,2.1,70,97,996,22.8
6.22수,19:00,삼성 라이온즈,대구,6,0,1,8,1,0,패,22.4,0.1,2.5,140,83,998.4,23.6
6.22수,19:00,키움 히어로즈,대구,10,2,1,1,1,0,승,22.4,0.1,2.5,140,83,998.4,23.6
6.23목,19:00,한화 이글스,대전,10,0,1,11,1,1,무,28.2,,3.3,340,68,996.4,31.6
6.23목,19:00,NC 다이노스,대전,7,0,0,10,2,0,무,28.2,,3.3,340,68,996.4,31.6
6.23목,19:00,kt wiz,수원,10,0,0,7,0,1,승,24.3,,1.8,290,87,1000.8,26.1
6.23목,19:00,두산 베어스,수원,15,0,0,2,2,0,패,24.3,,1.8,290,87,1000.8,26.1
6.23목,19:00,LG 트윈스,서울,6,0,0,13,0,3,패,25.5,,2.5,290,72,994.9,24.8
6.23목,19:00,SK 와이번스,서울,11,2,0,2,1,0,승,25.5,,2.5,290,72,994.9,24.8
6.23목,19:00,롯데 자이언츠,부산,6,1,0,10,0,2,패,23.6,,0.7,160,83,999.2,25.7
6.23목,19:00,KIA 타이거즈,부산,9,0,0,6,0,0,승,23.6,,0.7,160,83,999.2,25.7
6.23목,19:00,삼성 라이온즈,대구,11,0,2,8,1,0,승,29.9,,1.8,250,47,998.5,31.9
6.23목,19:00,키움 히어로즈,대구,3,0,1,3,0,2,패,29.9,,1.8,250,47,998.5,31.9
6.24금,19:00,KIA 타이거즈,광주,8,1,1,8,1,0,승,22.3,,1.5,320,85,993.8,21.9
6.24금,19:00,NC 다이노스,광주,7,0,0,12,0,1,패,22.3,,1.5,320,85,993.8,21.9
6.24금,19:00,kt wiz,수원,8,1,1,8,1,2,승,23.1,,3.2,270,79,995,23.4
6.24금,19:00,삼성 라이온즈,수원,5,0,1,7,2,0,패,23.1,,3.2,270,79,995,23.4
6.24금,19:00,롯데 자이언츠,부산,13,1,0,5,1,0,승,24,,2.1,270,92,989.6,23.5
6.24금,19:00,한화 이글스,부산,7,1,0,11,1,0,패,24,,2.1,270,92,989.6,23.5
6.24금,19:00,두산 베어스,서울,10,0,0,6,2,0,패,24.5,,3.7,270,59,988.3,23.2
6.24금,19:00,SK 와이번스,서울,9,1,1,6,0,1,승,24.5,,3.7,270,59,988.3,23.2
6.24금,19:00,키움 히어로즈,서울,8,2,0,4,1,0,패,24.5,,3.7,270,59,988.3,23.2
6.24금,19:00,LG 트윈스,서울,16,2,1,4,0,0,승,24.5,,3.7,270,59,988.3,23.2
6.25토,17:00,KIA 타이거즈,광주,10,1,1,10,1,1,승,26.6,,4.4,270,50,997.3,30.8
6.25토,17:00,NC 다이노스,광주,4,0,0,12,1,2,패,26.6,,4.4,270,50,997.3,30.8
6.25토,17:00,kt wiz,수원,20,3,3,6,0,0,승,26.1,,3.1,250,58,998.6,27.3
6.25토,17:00,삼성 라이온즈,수원,14,2,0,6,0,1,패,26.1,,3.1,250,58,998.6,27.3
6.25토,17:00,롯데 자이언츠,부산,5,1,1,4,1,0,패,24.4,,6.4,200,67,995.6,29
6.25토,17:00,한화 이글스,부산,15,3,1,9,0,0,승,24.4,,6.4,200,67,995.6,29
6.25토,17:00,두산 베어스,서울,8,2,3,9,0,1,승,26.5,,2.6,230,44,992.1,30.7
6.25토,17:00,SK 와이번스,서울,10,2,0,8,0,2,패,26.5,,2.6,230,44,992.1,30.7
6.25토,17:00,키움 히어로즈,서울,13,1,2,6,4,0,승,26.5,,2.6,230,44,992.1,30.7
6.25토,17:00,LG 트윈스,서울,12,1,1,10,0,2,패,26.5,,2.6,230,44,992.1,30.7
6.26일,17:00,KIA 타이거즈,광주,16,2,1,9,1,0,승,28.8,,1.3,320,50,1001.3,38.5
6.26일,17:00,NC 다이노스,광주,13,0,0,8,0,1,패,28.8,,1.3,320,50,1001.3,38.5
6.26일,17:00,kt wiz,수원,11,4,1,7,0,1,패,28.7,,4.4,270,43,1004.7,28.9
6.26일,17:00,삼성 라이온즈,수원,10,2,0,9,0,1,승,28.7,,4.4,270,43,1004.7,28.9
6.26일,17:00,롯데 자이언츠,부산,15,1,1,9,0,0,승,25.8,,5.3,200,64,1000.6,33.2
6.26일,17:00,한화 이글스,부산,12,1,0,10,0,1,패,25.8,,5.3,200,64,1000.6,33.2
6.26일,17:00,두산 베어스,서울,12,2,1,11,1,0,패,29.2,,4.3,270,40,998.3,36.7
6.26일,17:00,SK 와이번스,서울,17,1,0,8,1,0,승,29.2,,4.3,270,40,998.3,36.7
6.26일,17:00,키움 히어로즈,서울,6,0,1,8,2,0,패,29.2,,4.3,270,40,998.3,36.7
6.26일,17:00,LG 트윈스,서울,6,0,0,4,1,0,승,29.2,,4.3,270,40,998.3,36.7
6.28화,19:00,한화 이글스,대전,14,5,0,7,0,1,승,26.7,,3.8,180,64,1002.5,26
6.28화,19:00,키움 히어로즈,대전,9,0,0,7,1,1,패,26.7,,3.8,180,64,1002.5,26
6.28화,19:00,LG 트윈스,서울,9,0,0,5,1,0,패,27.7,,2.5,270,35,1000,27.1
6.28화,19:00,KIA 타이거즈,서울,13,3,0,6,0,0,승,27.7,,2.5,270,35,1000,27.1
6.28화,19:00,NC 다이노스,창원,10,2,0,5,2,0,패,22.1,,0.3,0,77,1007.7,22.4
6.28화,19:00,두산 베어스,창원,13,1,0,5,1,1,승,22.1,,0.3,0,77,1007.7,22.4
6.28화,19:00,SK 와이번스,인천,19,3,0,3,1,0,승,24.8,,2.2,270,80,1002.1,27.9
6.28화,19:00,kt wiz,인천,5,0,0,6,1,2,패,24.8,,2.2,270,80,1002.1,27.9
6.28화,19:00,삼성 라이온즈,대구,6,1,2,9,0,1,패,24.6,,2.9,140,57,1005.1,25.5
6.28화,19:00,롯데 자이언츠,대구,13,2,2,7,1,0,승,24.6,,2.9,140,57,1005.1,25.5
6.29수,19:00,한화 이글스,대전,9,0,0,9,2,0,패,26.9,,1.4,200,70,1002.2,27.9
6.29수,19:00,키움 히어로즈,대전,16,3,0,3,3,0,승,26.9,,1.4,200,70,1002.2,27.9
6.29수,19:00,LG 트윈스,서울,10,1,1,8,1,1,패,26.5,,2.3,250,63,999.6,28.2
6.29수,19:00,KIA 타이거즈,서울,8,0,0,5,0,1,승,26.5,,2.3,250,63,999.6,28.2
6.29수,19:00,NC 다이노스,창원,12,1,1,6,0,1,승,23.3,,1.6,140,79,1007.3,23.5
6.29수,19:00,두산 베어스,창원,6,1,0,9,1,1,패,23.3,,1.6,140,79,1007.3,23.5
6.29수,19:00,SK 와이번스,인천,15,2,0,8,0,0,승,23.5,,2.6,250,98,1001.9,29
6.29수,19:00,kt wiz,인천,12,1,0,7,0,0,패,23.5,,2.6,250,98,1001.9,29
6.29수,19:00,삼성 라이온즈,대구,10,0,1,5,1,1,패,25.3,,1.3,180,66,1004.6,27.1
6.29수,19:00,롯데 자이언츠,대구,12,0,5,7,0,0,승,25.3,,1.3,180,66,1004.6,27.1
6.30목,19:00,한화 이글스,대전,13,0,0,8,1,0,패,27.7,,0.8,200,77,1001.6,27.6
6.30목,19:00,키움 히어로즈,대전,14,0,0,5,1,0,승,27.7,,0.8,200,77,1001.6,27.6
6.30목,19:00,LG 트윈스,서울,16,2,2,5,1,1,승,25.1,0,3.1,250,80,999.2,26.1
6.30목,19:00,KIA 타이거즈,서울,9,2,0,11,0,0,패,25.1,0,3.1,250,80,999.2,26.1
6.30목,19:00,NC 다이노스,창원,0,0,0,9,0,0,패,25,,1.1,110,84,1006.6,26.1
6.30목,19:00,두산 베어스,창원,9,0,0,7,0,0,승,25,,1.1,110,84,1006.6,26.1
6.30목,19:00,SK 와이번스,인천,10,2,0,8,2,1,패,22.7,,2.7,250,98,1001.3,23.7
6.30목,19:00,kt wiz,인천,12,2,1,6,1,1,승,22.7,,2.7,250,98,1001.3,23.7
6.30목,19:00,삼성 라이온즈,대구,11,0,0,12,1,0,패,28.8,,2.8,230,58,1003,30.3
6.30목,19:00,롯데 자이언츠,대구,12,3,0,13,1,2,승,28.8,,2.8,230,58,1003,30.3
8.2화,19:00,한화 이글스,대전,16,0,1,4,0,0,패,28.7,,0.1,0,79,1000.2,30.6
8.2화,19:00,KIA 타이거즈,대전,13,1,2,11,0,1,승,28.7,,0.1,0,79,1000.2,30.6
8.2화,19:00,LG 트윈스,서울,7,1,0,6,1,3,패,25.5,2,1.6,290,88,998.4,26.1
8.2화,19:00,두산 베어스,서울,13,0,0,5,1,0,승,25.5,2,1.6,290,88,998.4,26.1
8.3수,19:00,한화 이글스,대전,13,0,0,5,2,1,승,30.6,0,0.7,50,67,1000.5,33.9
8.3수,19:00,KIA 타이거즈,대전,6,0,0,7,2,2,패,30.6,0,0.7,50,67,1000.5,33.9
8.3수,19:00,LG 트윈스,서울,11,1,1,8,0,0,승,32.1,,2.3,340,57,998.1,31.1
8.3수,19:00,두산 베어스,서울,8,2,4,11,0,0,패,32.1,,2.3,340,57,998.1,31.1
8.3수,19:00,키움 히어로즈,서울,14,1,1,6,2,1,패,32.1,,2.3,340,57,998.1,31.1
8.3수,19:00,롯데 자이언츠,서울,9,1,0,4,0,2,승,32.1,,2.3,340,57,998.1,31.1
8.3수,19:00,삼성 라이온즈,대구,7,1,2,3,1,1,패,25.2,,2.8,140,86,1003.4,26.4
8.3수,19:00,SK 와이번스,대구,13,1,0,6,0,2,승,25.2,,2.8,140,86,1003.4,26.4
8.4목,19:00,한화 이글스,대전,14,0,0,7,1,2,패,32.3,,1.4,70,58,1000.3,35.4
8.4목,19:00,KIA 타이거즈,대전,8,1,3,6,0,1,승,32.3,,1.4,70,58,1000.3,35.4
8.4목,19:00,kt wiz,수원,4,0,0,11,0,1,패,31,,1.7,290,72,1004.2,29.7
8.4목,19:00,NC 다이노스,수원,12,2,0,7,0,0,승,31,,1.7,290,72,1004.2,29.7
8.4목,19:00,LG 트윈스,서울,18,2,1,5,0,0,승,32.9,,2,20,45,998.3,31.5
8.4목,19:00,두산 베어스,서울,14,0,0,8,2,0,패,32.9,,2,20,45,998.3,31.5
8.4목,19:00,키움 히어로즈,서울,10,2,1,14,0,0,승,32.9,,2,20,45,998.3,31.5
8.4목,19:00,롯데 자이언츠,서울,8,2,1,8,0,0,패,32.9,,2,20,45,998.3,31.5
8.4목,19:00,삼성 라이온즈,대구,10,1,0,10,1,2,승,29.3,,4.2,110,65,1003.1,29.7
8.4목,19:00,SK 와이번스,대구,9,1,3,12,0,2,패,29.3,,4.2,110,65,1003.1,29.7
8.5금,19:00,KIA 타이거즈,광주,9,2,1,5,1,1,패,31.2,,1.2,290,74,1000.3,34.4
8.5금,19:00,삼성 라이온즈,광주,13,2,0,3,1,2,승,31.2,,1.2,290,74,1000.3,34.4
