day_text.1,time_text,team_text,location,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,temp,rain,wind,d_wind,humidity,atmosphere,surface
7.5일,18:00,롯데 자이언츠,인천,9,1,0,6,1,2,패,24.6,,2.7,290,62,1001.7,28.7
7.7화,19:00,KIA 타이거즈,광주,8,0,1,4,1,2,승,19.3,1,3,50,97,999.8,21.5
7.7화,19:00,키움 히어로즈,광주,6,0,0,11,0,0,패,19.3,1,3,50,97,999.8,21.5
7.7화,19:00,롯데 자이언츠,부산,17,1,1,9,1,2,승,19.1,5.5,3,50,96,1001.7,20
7.7화,19:00,LG 트윈스,부산,16,1,0,9,1,1,패,19.1,5.5,3,50,96,1001.7,20
7.8수,19:00,KIA 타이거즈,광주,7,2,1,11,1,0,패,23.4,0.9,0.6,20,99,1002,24.7
7.8수,19:00,키움 히어로즈,광주,15,0,2,12,0,1,승,23.4,0.9,0.6,20,99,1002,24.7
7.8수,19:00,롯데 자이언츠,부산,4,0,1,19,1,0,패,21.9,0,1.8,70,96,1004.6,22.4
7.8수,19:00,LG 트윈스,부산,8,0,1,7,1,1,승,21.9,0,1.8,70,96,1004.6,22.4
7.8수,19:00,두산 베어스,서울,14,1,2,5,2,0,승,24.6,,4.9,70,66,1002.2,26.7
7.8수,19:00,한화 이글스,서울,7,0,1,10,0,1,패,24.6,,4.9,70,66,1002.2,26.7
7.9목,19:00,KIA 타이거즈,광주,11,1,0,10,3,2,패,28.7,,1.7,70,78,1004.3,29.6
7.9목,19:00,키움 히어로즈,광주,16,3,2,3,1,0,승,28.7,,1.7,70,78,1004.3,29.6
7.9목,19:00,kt wiz,수원,8,0,1,9,1,0,패,26.7,,2.9,160,70,1009.9,28.9
7.9목,19:00,NC 다이노스,수원,16,2,2,5,0,0,승,26.7,,2.9,160,70,1009.9,28.9
7.9목,19:00,롯데 자이언츠,부산,5,0,2,7,0,2,패,23.7,,4.5,50,79,1006.6,24.2
7.9목,19:00,LG 트윈스,부산,5,1,0,6,0,0,승,23.7,,4.5,50,79,1006.6,24.2
7.9목,19:00,두산 베어스,서울,12,1,2,3,3,0,승,28.7,,3.3,140,60,1003.6,29.4
7.9목,19:00,한화 이글스,서울,12,2,0,8,0,2,패,28.7,,3.3,140,60,1003.6,29.4
7.9목,19:00,SK 와이번스,인천,8,0,0,10,0,0,패,28.3,,3.8,180,78,1005.2,30
7.9목,19:00,삼성 라이온즈,인천,12,0,1,8,1,0,승,28.3,,3.8,180,78,1005.2,30
7.10금,19:00,한화 이글스,대전,8,0,1,12,0,1,승,29.8,,2,90,68,1003.6,30
7.10금,19:00,LG 트윈스,대전,8,1,1,7,0,2,패,29.8,,2,90,68,1003.6,30
7.10금,19:00,KIA 타이거즈,광주,6,1,0,8,0,0,패,31.2,,1.3,180,68,1002.1,29.7
7.10금,19:00,SK 와이번스,광주,11,1,0,6,0,1,승,31.2,,1.3,180,68,1002.1,29.7
7.10금,19:00,NC 다이노스,창원,9,2,1,8,0,1,승,25.9,,1.3,140,74,1007.7,26.3
7.10금,19:00,키움 히어로즈,창원,10,0,1,11,2,1,패,25.9,,1.3,140,74,1007.7,26.3
7.10금,19:00,두산 베어스,서울,15,0,0,2,1,1,승,33.1,,1.4,20,51,1001,33.7
7.10금,19:00,롯데 자이언츠,서울,7,1,0,11,1,0,패,33.1,,1.4,20,51,1001,33.7
7.10금,19:00,삼성 라이온즈,대구,10,1,0,4,1,2,패,25.3,,3.9,140,74,1006.1,26
7.10금,19:00,kt wiz,대구,18,3,2,11,0,0,승,25.3,,3.9,140,74,1006.1,26
7.11토,18:00,한화 이글스,대전,9,1,1,7,1,1,승,28.4,0,4.5,180,81,999.9,28.4
7.11토,18:00,LG 트윈스,대전,8,0,0,4,0,1,패,28.4,0,4.5,180,81,999.9,28.4
7.11토,18:00,KIA 타이거즈,광주,4,0,0,9,1,2,패,24,1,4.5,50,97,998.5,25.4
7.11토,18:00,SK 와이번스,광주,11,1,0,6,1,0,승,24,1,4.5,50,97,998.5,25.4
7.11토,18:00,NC 다이노스,창원,15,1,5,6,0,0,승,23.8,0.1,0.6,70,90,1005.5,26.5
7.11토,18:00,키움 히어로즈,창원,7,2,0,10,1,2,패,23.8,0.1,0.6,70,90,1005.5,26.5
7.11토,18:00,삼성 라이온즈,대구,12,0,0,3,1,0,패,27.8,0,2.6,180,68,1003.1,27.9
7.11토,18:00,kt wiz,대구,13,1,0,4,1,0,승,27.8,0,2.6,180,68,1003.1,27.9
7.14화,19:00,kt wiz,수원,14,1,2,9,1,0,승,26.9,,2.1,320,71,999.5,25.8
7.14화,19:00,두산 베어스,수원,6,0,0,4,1,1,패,26.9,,2.1,320,71,999.5,25.8
7.14화,19:00,LG 트윈스,서울,12,1,0,8,2,0,승,28.5,,3.6,270,61,993.4,26.5
7.14화,19:00,KIA 타이거즈,서울,5,1,0,12,0,0,패,28.5,,3.6,270,61,993.4,26.5
7.14화,19:00,키움 히어로즈,서울,15,2,0,9,0,0,승,28.5,,3.6,270,61,993.4,26.5
7.14화,19:00,삼성 라이온즈,서울,12,1,0,8,0,1,패,28.5,,3.6,270,61,993.4,26.5
7.14화,19:00,롯데 자이언츠,부산,9,1,0,6,0,0,패,23,,3.1,180,90,996.4,26
7.14화,19:00,한화 이글스,부산,13,0,1,9,0,1,승,23,,3.1,180,90,996.4,26
7.14화,19:00,SK 와이번스,인천,7,0,0,7,1,0,패,23.7,,2.4,250,99,995.5,25.3
7.14화,19:00,NC 다이노스,인천,14,1,1,4,1,0,승,23.7,,2.4,250,99,995.5,25.3
7.15수,19:00,kt wiz,수원,8,0,2,4,1,3,패,31.6,,5.1,110,45,1001.1,27.4
7.15수,19:00,두산 베어스,수원,14,4,4,3,1,1,승,31.6,,5.1,110,45,1001.1,27.4
7.15수,19:00,롯데 자이언츠,부산,17,3,0,10,1,0,승,25.3,,3.5,70,69,997.5,26.6
7.15수,19:00,한화 이글스,부산,13,2,1,7,2,2,패,25.3,,3.5,70,69,997.5,26.6
7.15수,19:00,SK 와이번스,인천,13,2,0,8,0,0,승,29.2,0,3.6,20,79,996.8,27.4
7.15수,19:00,NC 다이노스,인천,13,1,1,9,0,3,패,29.2,0,3.6,20,79,996.8,27.4
7.15수,19:00,키움 히어로즈,서울,7,1,0,9,0,2,패,31.2,,4.9,70,45,995.5,27
7.15수,19:00,삼성 라이온즈,서울,8,0,1,9,1,3,승,31.2,,4.9,70,45,995.5,27
7.16목,19:00,kt wiz,수원,6,0,1,4,2,0,패,26.6,,4.1,70,47,1001.8,24.1
7.16목,19:00,두산 베어스,수원,8,2,0,3,0,0,승,26.6,,4.1,70,47,1001.8,24.1
7.16목,19:00,LG 트윈스,서울,4,1,2,8,1,0,패,26.7,,4.2,90,44,996.1,26.4
7.16목,19:00,KIA 타이거즈,서울,17,4,2,6,1,0,승,26.7,,4.2,90,44,996.1,26.4
7.16목,19:00,키움 히어로즈,서울,16,1,2,7,0,2,패,26.7,,4.2,90,44,996.1,26.4
7.16목,19:00,삼성 라이온즈,서울,19,2,1,6,0,2,승,26.7,,4.2,90,44,996.1,26.4
7.16목,19:00,롯데 자이언츠,부산,12,4,0,6,1,2,승,21,,5,20,66,996,23.5
7.16목,19:00,한화 이글스,부산,8,0,1,9,2,0,패,21,,5,20,66,996,23.5
7.16목,19:00,SK 와이번스,인천,9,0,0,13,0,2,무,27,,4.9,90,54,997.4,25.7
7.16목,19:00,NC 다이노스,인천,8,0,2,9,1,0,무,27,,4.9,90,54,997.4,25.7
7.21화,19:00,한화 이글스,대전,11,0,1,3,0,0,승,28.5,,1,20,84,997.7,28.8
7.21화,19:00,kt wiz,대전,9,1,0,5,2,0,패,28.5,,1,20,84,997.7,28.8
7.21화,19:00,KIA 타이거즈,광주,8,0,0,9,0,1,승,27.2,,2.3,200,86,997.7,28.4
7.21화,19:00,삼성 라이온즈,광주,8,0,0,6,0,0,패,27.2,,2.3,200,86,997.7,28.4
7.21화,19:00,NC 다이노스,창원,5,0,1,6,3,0,패,22.4,,0.1,0,95,1003,24
7.21화,19:00,롯데 자이언츠,창원,8,0,3,12,2,1,승,22.4,,0.1,0,95,1003,24
7.21화,19:00,두산 베어스,서울,9,1,0,4,3,0,패,29.3,,0.6,340,70,995.5,28.7
7.21화,19:00,SK 와이번스,서울,11,4,1,12,1,0,승,29.3,,0.6,340,70,995.5,28.7
7.21화,19:00,키움 히어로즈,서울,7,0,0,4,0,1,승,29.3,,0.6,340,70,995.5,28.7
7.21화,19:00,LG 트윈스,서울,5,0,0,7,1,0,패,29.3,,0.6,340,70,995.5,28.7
7.22수,19:00,한화 이글스,대전,8,0,0,12,0,0,패,29,,1.7,340,82,997.2,29.8
7.22수,19:00,kt wiz,대전,8,1,1,10,1,1,승,29,,1.7,340,82,997.2,29.8
7.22수,19:00,KIA 타이거즈,광주,15,3,0,8,0,0,패,28,0,2.9,230,85,997.5,29.7
7.22수,19:00,삼성 라이온즈,광주,19,1,0,3,1,1,승,28,0,2.9,230,85,997.5,29.7
7.22수,19:00,NC 다이노스,창원,9,0,2,10,0,0,승,23.9,,1.7,140,95,1002.5,24.9
7.22수,19:00,롯데 자이언츠,창원,4,0,0,6,2,1,패,23.9,,1.7,140,95,1002.5,24.9
7.22수,19:00,두산 베어스,서울,19,3,0,4,1,0,승,29.1,,2.3,250,71,995.3,28.4
7.22수,19:00,SK 와이번스,서울,14,0,0,5,2,1,패,29.1,,2.3,250,71,995.3,28.4
7.22수,19:00,키움 히어로즈,서울,8,0,1,6,2,1,패,29.1,,2.3,250,71,995.3,28.4
7.22수,19:00,LG 트윈스,서울,8,0,0,3,0,1,승,29.1,,2.3,250,71,995.3,28.4
7.23목,19:00,KIA 타이거즈,광주,13,3,1,9,1,0,승,26.8,,3,180,90,999.4,27.4
7.23목,19:00,삼성 라이온즈,광주,7,0,0,10,0,1,패,26.8,,3,180,90,999.4,27.4
7.23목,19:00,NC 다이노스,창원,11,2,3,9,0,2,승,25.6,0,2.9,160,92,1004.2,25.8
7.23목,19:00,롯데 자이언츠,창원,17,2,1,5,0,1,패,25.6,0,2.9,160,92,1004.2,25.8
7.23목,19:00,두산 베어스,서울,10,1,0,9,1,0,패,26.7,1.5,2.9,200,91,995.5,27.1
7.23목,19:00,SK 와이번스,서울,8,1,0,3,1,0,승,26.7,1.5,2.9,200,91,995.5,27.1
7.24금,19:00,롯데 자이언츠,부산,14,1,2,3,1,0,패,25.8,,9.2,230,92,1000,26
7.24금,19:00,KIA 타이거즈,부산,12,2,4,10,0,0,승,25.8,,9.2,230,92,1000,26
7.24금,19:00,두산 베어스,서울,15,1,1,3,2,0,승,24.9,0,1.2,70,98,994.7,26
7.24금,19:00,NC 다이노스,서울,7,1,2,7,0,1,패,24.9,0,1.2,70,98,994.7,26
7.24금,19:00,삼성 라이온즈,대구,11,1,1,6,1,0,승,29.1,,1.5,230,65,999.9,30
7.24금,19:00,한화 이글스,대구,7,0,0,7,0,1,패,29.1,,1.5,230,65,999.9,30
7.25토,18:00,롯데 자이언츠,부산,13,0,1,2,2,1,승,28,,6.5,230,75,1000.3,29.4
7.25토,18:00,KIA 타이거즈,부산,9,0,1,8,0,1,패,28,,6.5,230,75,1000.3,29.4
7.25토,18:00,두산 베어스,서울,9,2,1,7,0,1,패,24.7,24,5.7,230,99,995,25.1
7.25토,18:00,NC 다이노스,서울,12,1,1,5,1,2,승,24.7,24,5.7,230,99,995,25.1
7.25토,18:00,삼성 라이온즈,대구,4,0,1,6,0,2,패,30.8,,2.2,180,55,1000.4,35.5
7.25토,18:00,한화 이글스,대구,8,0,0,13,1,0,승,30.8,,2.2,180,55,1000.4,35.5
7.26일,18:00,kt wiz,수원,7,0,0,8,1,4,패,30.5,,2.5,290,65,1003,28.8
7.26일,18:00,LG 트윈스,수원,11,1,2,9,0,0,승,30.5,,2.5,290,65,1003,28.8
7.26일,18:00,롯데 자이언츠,부산,9,0,1,8,1,1,승,29.1,,2.7,110,71,998.4,31.1
7.26일,18:00,KIA 타이거즈,부산,7,1,1,8,1,0,패,29.1,,2.7,110,71,998.4,31.1
7.26일,18:00,두산 베어스,서울,11,3,1,9,0,0,승,27.7,,2.6,320,75,997.3,
7.26일,18:00,NC 다이노스,서울,9,1,0,7,2,2,패,27.7,,2.6,320,75,997.3,
7.26일,18:00,SK 와이번스,인천,9,0,0,5,1,0,패,25.3,,2.7,360,99,999.3,26.9
7.26일,18:00,키움 히어로즈,인천,17,5,1,8,0,0,승,25.3,,2.7,360,99,999.3,26.9
7.26일,18:00,삼성 라이온즈,대구,12,2,1,6,1,0,승,33.2,,1.7,230,48,999.1,34.9
7.26일,18:00,한화 이글스,대구,6,2,2,6,1,0,패,33.2,,1.7,230,48,999.1,34.9
7.28화,19:00,한화 이글스,대전,15,1,1,6,2,0,승,28.6,,1.4,200,83,999.4,28.9
7.28화,19:00,두산 베어스,대전,7,1,0,7,1,0,패,28.6,,1.4,200,83,999.4,28.9
7.28화,19:00,kt wiz,수원,5,1,2,11,1,0,패,29,,2.1,230,76,1002.6,27.6
7.28화,19:00,키움 히어로즈,수원,14,3,0,4,0,1,승,29,,2.1,230,76,1002.6,27.6
7.28화,19:00,LG 트윈스,서울,3,0,1,7,1,1,패,29,,3,250,68,996.5,27.9
7.28화,19:00,롯데 자이언츠,서울,2,2,1,10,1,1,승,29,,3,250,68,996.5,27.9
7.28화,19:00,NC 다이노스,창원,6,0,1,6,1,0,패,29.1,,0.6,270,81,1002.8,29.3
7.28화,19:00,삼성 라이온즈,창원,6,0,1,4,2,0,승,29.1,,0.6,270,81,1002.8,29.3
7.28화,19:00,SK 와이번스,인천,5,2,1,6,0,1,패,26.8,,1.5,270,99,998.6,27.8
7.28화,19:00,KIA 타이거즈,인천,9,2,2,7,1,0,승,26.8,,1.5,270,99,998.6,27.8
7.29수,19:00,한화 이글스,대전,8,0,0,6,0,0,패,29.6,,2.1,200,83,998.6,28.9
7.29수,19:00,두산 베어스,대전,9,3,0,2,0,0,승,29.6,,2.1,200,83,998.6,28.9
7.29수,19:00,kt wiz,수원,7,1,0,8,0,0,패,29.1,,1.4,200,90,1001.9,28.3
7.29수,19:00,키움 히어로즈,수원,14,1,3,7,0,0,승,29.1,,1.4,200,90,1001.9,28.3
7.29수,19:00,LG 트윈스,서울,6,0,2,7,0,2,패,28.7,,2.6,200,80,995.9,27.9
7.29수,19:00,롯데 자이언츠,서울,10,0,2,9,1,0,승,28.7,,2.6,200,80,995.9,27.9
7.29수,19:00,NC 다이노스,창원,8,3,0,7,1,1,패,27.9,,1.7,140,85,1002.6,28.2
7.29수,19:00,삼성 라이온즈,창원,10,2,4,2,0,1,승,27.9,,1.7,140,85,1002.6,28.2
7.29수,19:00,SK 와이번스,인천,9,1,0,5,0,0,패,26.3,,2.7,270,99,997.9,26.6
7.29수,19:00,KIA 타이거즈,인천,13,1,0,4,1,0,승,26.3,,2.7,270,99,997.9,26.6
7.30목,19:00,한화 이글스,대전,7,0,0,10,1,0,승,32.1,,2,290,70,999.2,31.4
7.30목,19:00,두산 베어스,대전,3,0,2,2,1,0,패,32.1,,2,290,70,999.2,31.4
7.30목,19:00,kt wiz,수원,12,2,0,7,2,2,패,29.9,,2.6,230,79,1002.9,28.2
7.30목,19:00,키움 히어로즈,수원,16,4,1,7,2,0,승,29.9,,2.6,230,79,1002.9,28.2
7.30목,19:00,LG 트윈스,서울,13,1,1,8,1,0,승,30.5,,4.8,250,68,996.8,28.8
7.30목,19:00,롯데 자이언츠,서울,7,2,0,6,0,0,패,30.5,,4.8,250,68,996.8,28.8
7.30목,19:00,NC 다이노스,창원,11,3,0,10,1,1,패,27.3,,2.4,160,86,1004.2,28.7
7.30목,19:00,삼성 라이온즈,창원,10,5,1,8,0,1,승,27.3,,2.4,160,86,1004.2,28.7
7.30목,19:00,SK 와이번스,인천,9,2,2,6,2,0,패,26.8,,3.2,250,99,998.8,27.8
7.30목,19:00,KIA 타이거즈,인천,7,2,0,6,1,0,승,26.8,,3.2,250,99,998.8,27.8
7.31금,19:00,KIA 타이거즈,광주,11,1,1,9,1,2,승,30.5,,3.6,230,67,1000.8,32.8
7.31금,19:00,한화 이글스,광주,7,0,0,13,1,1,패,30.5,,3.6,230,67,1000.8,32.8
7.31금,19:00,LG 트윈스,서울,7,0,1,13,1,0,패,27.6,,3.8,290,74,998.9,27.5
7.31금,19:00,SK 와이번스,서울,9,1,1,6,0,0,승,27.6,,3.8,290,74,998.9,27.5
7.31금,19:00,키움 히어로즈,서울,13,4,0,6,1,0,승,27.6,,3.8,290,74,998.9,27.5
7.31금,19:00,NC 다이노스,서울,14,0,0,7,2,0,패,27.6,,3.8,290,74,998.9,27.5
7.31금,19:00,롯데 자이언츠,부산,15,0,0,6,4,1,승,28,,4.2,200,78,1001.3,28.1
7.31금,19:00,kt wiz,부산,6,0,0,5,1,2,패,28,,4.2,200,78,1001.3,28.1
7.31금,19:00,삼성 라이온즈,대구,17,0,0,5,1,1,승,33,,2.2,180,52,1001.6,32.8
7.31금,19:00,두산 베어스,대구,7,2,1,7,2,2,패,33,,2.2,180,52,1001.6,32.8
8.1토,18:00,KIA 타이거즈,광주,13,2,2,7,0,0,승,30.8,,4.5,230,70,1001.5,37.9
8.1토,18:00,한화 이글스,광주,17,0,2,8,0,2,패,30.8,,4.5,230,70,1001.5,37.9
8.1토,18:00,LG 트윈스,서울,12,2,1,12,0,0,승,29.9,,4.1,250,69,998.8,30.1
8.1토,18:00,SK 와이번스,서울,8,1,0,9,2,2,패,29.9,,4.1,250,69,998.8,30.1
8.1토,18:00,키움 히어로즈,서울,6,1,0,7,0,1,패,29.9,,4.1,250,69,998.8,30.1
8.1토,18:00,NC 다이노스,서울,6,0,2,7,1,0,승,29.9,,4.1,250,69,998.8,30.1
8.1토,18:00,롯데 자이언츠,부산,10,1,1,7,0,1,패,27.2,,4.2,200,84,1002.5,30.9
8.1토,18:00,kt wiz,부산,23,4,0,3,1,1,승,27.2,,4.2,200,84,1002.5,30.9
8.1토,18:00,삼성 라이온즈,대구,11,2,3,6,0,2,승,34.1,,2.4,180,45,1002.2,35.5
8.1토,18:00,두산 베어스,대구,11,0,1,3,1,1,패,34.1,,2.4,180,45,1002.2,35.5
8.2일,18:00,KIA 타이거즈,광주,8,0,0,7,0,0,승,30.7,,3.2,230,74,1001.8,36.8
8.2일,18:00,한화 이글스,광주,5,0,0,4,2,0,패,30.7,,3.2,230,74,1001.8,36.8
8.2일,18:00,LG 트윈스,서울,6,0,0,7,1,1,패,28.8,,3,230,75,998.8,28.1
8.2일,18:00,SK 와이번스,서울,16,1,0,9,1,1,승,28.8,,3,230,75,998.8,28.1
8.2일,18:00,키움 히어로즈,서울,8,1,0,9,1,0,패,28.8,,3,230,75,998.8,28.1
8.2일,18:00,NC 다이노스,서울,8,1,1,4,0,2,승,28.8,,3,230,75,998.8,28.1
8.2일,18:00,롯데 자이언츠,부산,17,1,2,9,1,0,패,28.1,,5.3,230,80,1002.9,31.6
8.2일,18:00,kt wiz,부산,20,3,0,9,4,0,승,28.1,,5.3,230,80,1002.9,31.6
8.2일,18:00,삼성 라이온즈,대구,7,1,1,5,1,0,패,28.6,,1.6,110,77,1003.1,32
8.2일,18:00,두산 베어스,대구,7,1,0,6,1,1,승,28.6,,1.6,110,77,1003.1,32
8.4화,19:00,한화 이글스,대전,8,1,1,9,1,0,패,30.8,,2.2,200,63,998.4,32.6
8.4화,19:00,SK 와이번스,대전,13,0,1,5,2,0,승,30.8,,2.2,200,63,998.4,32.6
8.4화,19:00,KIA 타이거즈,광주,10,2,0,8,0,1,패,30,,3.6,230,65,999,32.7
8.4화,19:00,키움 히어로즈,광주,15,4,1,8,2,0,승,30,,3.6,230,65,999,32.7
8.4화,19:00,NC 다이노스,창원,9,0,2,5,1,1,승,27.5,,2.2,230,81,1003.2,28.4
8.4화,19:00,LG 트윈스,창원,7,1,0,5,2,0,패,27.5,,2.2,230,81,1003.2,28.4
8.4화,19:00,두산 베어스,서울,5,1,1,11,0,0,승,28.2,,4.4,230,73,995.5,27
8.4화,19:00,롯데 자이언츠,서울,5,0,0,9,1,0,패,28.2,,4.4,230,73,995.5,27
8.4화,19:00,삼성 라이온즈,대구,11,1,2,7,1,0,승,33.9,,2.2,230,45,999.6,32.2
8.4화,19:00,kt wiz,대구,8,1,1,10,0,1,패,33.9,,2.2,230,45,999.6,32.2
8.5수,19:00,한화 이글스,대전,8,0,2,9,2,0,패,31.6,,1.7,270,65,1000,33.6
8.5수,19:00,SK 와이번스,대전,8,1,3,3,0,1,승,31.6,,1.7,270,65,1000,33.6
8.5수,19:00,KIA 타이거즈,광주,6,0,1,6,1,3,패,30.7,,3.9,230,68,999.8,33.8
8.5수,19:00,키움 히어로즈,광주,10,2,1,8,1,1,승,30.7,,3.9,230,68,999.8,33.8
8.5수,19:00,NC 다이노스,창원,8,1,2,3,1,0,승,28.4,,0.9,200,78,1003.9,29.3
8.5수,19:00,LG 트윈스,창원,6,0,0,3,1,0,패,28.4,,0.9,200,78,1003.9,29.3
8.5수,19:00,두산 베어스,서울,10,1,2,7,2,0,패,29.9,,3,270,56,997.9,27.8
8.5수,19:00,롯데 자이언츠,서울,9,1,0,7,0,1,승,29.9,,3,270,56,997.9,27.8
8.5수,19:00,삼성 라이온즈,대구,16,1,4,3,2,1,승,34,,2.3,180,47,1000.9,34
8.5수,19:00,kt wiz,대구,10,1,0,2,1,2,패,34,,2.3,180,47,1000.9,34
8.6목,19:00,kt wiz,수원,12,1,1,7,1,1,승,30.4,,1.7,270,66,1007.2,28.7
8.6목,19:00,KIA 타이거즈,수원,6,0,3,9,0,1,패,30.4,,1.7,270,66,1007.2,28.7
8.6목,19:00,LG 트윈스,서울,3,0,1,7,0,0,패,31.2,,2.7,320,60,1001.3,30.8
8.6목,19:00,한화 이글스,서울,13,0,0,6,1,0,승,31.2,,2.7,320,60,1001.3,30.8
8.6목,19:00,키움 히어로즈,서울,6,1,0,6,0,1,패,31.2,,2.7,320,60,1001.3,30.8
8.6목,19:00,두산 베어스,서울,17,2,0,3,0,1,승,31.2,,2.7,320,60,1001.3,30.8
8.6목,19:00,롯데 자이언츠,부산,10,1,1,10,0,2,패,29,,2.2,200,66,1004.3,28.7
8.6목,19:00,NC 다이노스,부산,10,2,1,3,1,0,승,29,,2.2,200,66,1004.3,28.7
8.6목,19:00,SK 와이번스,인천,10,2,1,10,0,1,패,29.8,,2.8,340,90,1003.3,29.1
8.6목,19:00,삼성 라이온즈,인천,17,3,1,12,0,0,승,29.8,,2.8,340,90,1003.3,29.1
8.7금,19:00,kt wiz,수원,7,1,1,5,0,2,패,31.3,,0.8,20,60,1010.4,29.3
8.7금,19:00,KIA 타이거즈,수원,12,0,2,10,1,1,승,31.3,,0.8,20,60,1010.4,29.3
8.7금,19:00,LG 트윈스,서울,13,2,1,2,0,0,승,28.2,,2,50,86,1004.7,28.2
8.7금,19:00,한화 이글스,서울,17,0,2,10,1,0,패,28.2,,2,50,86,1004.7,28.2
8.7금,19:00,키움 히어로즈,서울,14,0,1,9,1,1,패,28.2,,2,50,86,1004.7,28.2
8.7금,19:00,두산 베어스,서울,16,1,1,6,0,3,승,28.2,,2,50,86,1004.7,28.2
8.7금,19:00,롯데 자이언츠,부산,7,0,0,9,2,2,패,29.3,,2.5,110,74,1006.9,29.5
8.7금,19:00,NC 다이노스,부산,19,2,0,2,0,0,승,29.3,,2.5,110,74,1006.9,29.5
8.7금,19:00,SK 와이번스,인천,12,2,0,6,1,0,패,30.4,,3.3,340,95,1006.2,29.2
8.7금,19:00,삼성 라이온즈,인천,19,1,2,8,0,0,승,30.4,,3.3,340,95,1006.2,29.2
8.8토,18:00,KIA 타이거즈,광주,6,0,0,12,0,2,패,27.8,,2.3,50,85,1004.1,31.3
8.8토,18:00,NC 다이노스,광주,11,2,1,3,1,0,승,27.8,,2.3,50,85,1004.1,31.3
8.8토,18:00,kt wiz,수원,12,2,0,12,0,0,패,27.9,,2.1,290,79,1007.9,28.2
8.8토,18:00,SK 와이번스,수원,14,2,1,6,0,3,승,27.9,,2.1,290,79,1007.9,28.2
8.8토,18:00,LG 트윈스,서울,8,0,1,9,0,0,승,26.9,,3.1,70,72,1001.6,28.3
8.8토,18:00,두산 베어스,서울,8,1,1,5,1,1,패,26.9,,3.1,70,72,1001.6,28.3
8.8토,18:00,롯데 자이언츠,부산,11,1,1,8,1,0,패,29.9,,1.6,110,77,1003.7,34.5
8.8토,18:00,한화 이글스,부산,8,2,0,6,1,0,승,29.9,,1.6,110,77,1003.7,34.5
8.9일,18:00,KIA 타이거즈,광주,8,2,3,8,1,0,승,30.1,,1.7,320,69,1001.6,31.9
8.9일,18:00,NC 다이노스,광주,5,2,1,9,1,0,패,30.1,,1.7,320,69,1001.6,31.9
8.9일,18:00,kt wiz,수원,14,3,1,10,1,0,승,28.2,,3.3,270,71,1006.1,27.9
8.9일,18:00,SK 와이번스,수원,11,2,0,6,0,1,패,28.2,,3.3,270,71,1006.1,27.9
8.9일,18:00,LG 트윈스,서울,8,1,1,7,0,0,패,29.4,,4.1,290,65,1000.1,29.8
8.9일,18:00,두산 베어스,서울,12,1,1,5,0,0,승,29.4,,4.1,290,65,1000.1,29.8
8.9일,18:00,키움 히어로즈,서울,10,1,1,8,0,0,패,29.4,,4.1,290,65,1000.1,29.8
8.9일,18:00,삼성 라이온즈,서울,7,1,2,5,2,0,승,29.4,,4.1,290,65,1000.1,29.8
8.9일,18:00,롯데 자이언츠,부산,10,0,1,3,3,0,패,30.5,,3.2,200,69,1000.7,35.1
8.9일,18:00,한화 이글스,부산,8,1,0,5,1,0,승,30.5,,3.2,200,69,1000.7,35.1
8.10월,19:00,키움 히어로즈,서울,17,2,0,8,0,0,승,29.3,,4.3,270,69,998.8,28
8.10월,19:00,삼성 라이온즈,서울,7,1,2,11,0,2,패,29.3,,4.3,270,69,998.8,28
8.11화,19:00,한화 이글스,대전,9,1,0,11,0,0,승,26.1,0,1.6,200,80,999.3,25.1
8.11화,19:00,kt wiz,대전,3,0,0,7,2,0,패,26.1,0,1.6,200,80,999.3,25.1
8.11화,19:00,NC 다이노스,창원,19,1,0,11,2,2,승,24,0,1.2,360,78,1002.3,24.5
8.11화,19:00,키움 히어로즈,창원,10,4,1,10,1,0,패,24,0,1.2,360,78,1002.3,24.5
8.11화,19:00,SK 와이번스,인천,15,2,1,4,2,0,패,26.3,,3.1,270,99,998.6,26.4
8.11화,19:00,롯데 자이언츠,인천,15,1,0,5,2,0,승,26.3,,3.1,270,99,998.6,26.4
8.11화,19:00,삼성 라이온즈,대구,4,0,2,5,0,2,패,27.7,0,0.8,20,63,1000.7,25.8
8.11화,19:00,LG 트윈스,대구,14,0,0,5,1,2,승,27.7,0,0.8,20,63,1000.7,25.8
8.12수,19:00,한화 이글스,대전,18,1,0,10,0,0,승,27.8,,1.8,90,66,995.7,29.3
8.12수,19:00,kt wiz,대전,8,2,0,4,0,1,패,27.8,,1.8,90,66,995.7,29.3
8.12수,19:00,NC 다이노스,창원,14,3,2,9,1,0,승,23.6,,1.4,70,84,998.3,23.6
8.12수,19:00,키움 히어로즈,창원,10,2,0,10,0,1,패,23.6,,1.4,70,84,998.3,23.6
8.12수,19:00,두산 베어스,서울,12,1,0,5,1,1,패,29.9,,2.2,360,57,993,29.1
8.12수,19:00,KIA 타이거즈,서울,10,1,1,8,0,0,승,29.9,,2.2,360,57,993,29.1
8.12수,19:00,삼성 라이온즈,대구,7,2,0,7,0,0,승,21.8,2.5,2.2,140,97,997.8,22.3
8.12수,19:00,LG 트윈스,대구,4,0,0,9,0,1,패,21.8,2.5,2.2,140,97,997.8,22.3
8.13목,19:00,한화 이글스,대전,9,0,0,5,1,1,패,27.9,,1.3,290,71,996.3,28.6
