day_text,day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,지점명,,,,,,지점명,일시,기온(°C),강수량(mm),습도(%)
,,,,,,,,,,,,,,,,대전,8.17,21.1,0.7,100
,,,,,,,,,,,,,,,,대전,8.18,22.3,0,99
,,,,,,,,,,,,,,,,대전,8.19,25,0,92
,,,,,,,,,,,,,,,,대전,8.20,24.8,0,95
,,,,,,,,,,,,,,,,대전,8.21,22.1,0.9,100
,,,,,,,,,,,,,,,,대전,8.22,27.2,,74
,,,,,,,,,,,,,,,,대전,8.23,27.5,,74
,,,,,,,,,,,,,,,,대전,8.24,26.4,0,87
,,,,,,,,,,,,,,,,대전,8.25,23.8,,95
,,,,,,,,,,,,,,,,대전,8.26,28.2,,77
,,,,,,,,,,,,,,,,대전,8.27,24.8,,79
,,,,,,,,,,,,,,,,대전,8.28,26.7,,64
,,,,,,,,,,,,,,,,대전,8.29,26.6,,61
,,,,,,,,,,,,,,,,대전,8.30,26.1,,55
,,,,,,,,,,,,,,,,대전,8.31,24.5,,64
,,,,,,,,,,,,,,,,대전,9.1,27.3,,57
,,,,,,,,,,,,,,,,대전,9.2,22,0.2,87
,,,,,,,,,,,,,,,,대전,9.3,23.1,,83
,,,,,,,,,,,,,,,,대전,9.4,26.4,,69
,,,,,,,,,,,,,,,,대전,9.5,26.9,,65
,,,,,,,,,,,,,,,,대전,9.6,27.7,,60
,,,,,,,,,,,,,,,,대전,9.7,27.1,,69
,,,,,,,,,,,,,,,,대전,9.8,27.5,,69
,,,,,,,,,,,,,,,,대전,9.9,24.8,,74
,,,,,,,,,,,,,,,,대전,9.10,24.9,,56
,,,,,,,,,,,,,,,,대전,9.11,25.2,,61
,,,,,,,,,,,,,,,,대전,9.12,22.4,0,74
,,,,,,,,,,,,,,,,대전,9.13,25.4,,60
,,,,,,,,,,,,,,,,대전,9.14,24.9,,53
,,,,,,,,,,,,,,,,대전,9.15,24.9,,67
,,,,,,,,,,,,,,,,대전,9.16,23.8,,46
,,,,,,,,,,,,,,,,대전,9.17,22.4,,59
,,,,,,,,,,,,,,,,대전,9.18,22.4,,64
,,,,,,,,,,,,,,,,대전,9.19,24,,38
,,,,,,,,,,,,,,,,대전,9.20,24.5,,41
,,,,,,,,,,,,,,,,대전,9.21,23.7,,61
,,,,,,,,,,,,,,,,대전,9.22,25.2,,51
,,,,,,,,,,,,,,,,대전,9.23,24.9,,60
,,,,,,,,,,,,,,,,대전,9.24,18.4,,96
,,,,,,,,,,,,,,,,대전,9.25,24,,70
,,,,,,,,,,,,,,,,대전,9.26,22.8,,70
,,,,,,,,,,,,,,,,대전,9.27,23.7,,73
,,,,,,,,,,,,,,,,대전,9.28,23.4,,73
,,,,,,,,,,,,,,,,대전,9.29,19.4,0,93
,,,,,,,,,,,,,,,,대전,9.30,20.1,,78
,,,,,,,,,,,,,,,,대전,10.1,21.4,,73
,,,,,,,,,,,,,,,,대전,10.2,21.6,,70
,,,,,,,,,,,,,,,,대전,10.3,18.3,,70
,,,,,,,,,,,,,,,,대전,10.4,19.1,,60
,,,,,,,,,,,,,,,,대전,10.5,20.4,,54
,,,,,,,,,,,,,,,,대전,10.6,18.3,,55
,,,,,,,,,,,,,,,,대전,10.7,18.9,,56
,,,,,,,,,,,,,,,,대전,10.8,19.4,,62
,,,,,,,,,,,,,,,,대전,10.9,20.4,,64
,,,,,,,,,,,,,,,,대전,10.10,22.8,,54
,,,,,,,,,,,,,,,,대전,10.11,22.3,,51
,,,,,,,,,,,,,,,,대전,10.12,20,,69
,,,,,,,,,,,,,,,,대전,10.13,17.6,,61
,,,,,,,,,,,,,,,,대전,10.14,16.1,,51
,,,,,,,,,,,,,,,,대전,10.15,16.9,,53
,,,,,,,,,,,,,,,,대전,10.16,14.4,,38
,,,,,,,,,,,,,,,,대전,10.17,16.9,,43
,,,,,,,,,,,,,,,,대전,10.18,17.5,,50
,,,,,,,,,,,,,,,,대전,10.19,18.9,,64
,,,,,,,,,,,,,,,,대전,10.20,18.1,0,99
,,,,,,,,,,,,,,,,대전,10.21,14.6,0.7,99
,,,,,,,,,,,,,,,,대전,10.22,14.8,,81
,,,,,,,,,,,,,,,,대전,10.23,15.8,,69
,,,,,,,,,,,,,,,,대전,10.24,17.9,,69
,,,,,,,,,,,,,,,,대전,10.25,18.4,,59
,,,,,,,,,,,,,,,,대전,10.26,18.6,,74
,,,,,,,,,,,,,,,,대전,10.27,12.7,,55
,,,,,,,,,,,,,,,,대전,10.28,13.3,,51
,,,,,,,,,,,,,,,,대전,10.29,15.2,,59
,,,,,,,,,,,,,,,,대전,10.30,14.5,,73
,,,,,,,,,,,,,,,,대구,4.1,22,,14
,,,,,,,,,,,,,,,,대구,4.2,23.1,,17
,,,,,,,,,,,,,,,,대구,4.3,14.8,,59
,,,,,,,,,,,,,,,,대구,4.4,13.2,,24
,,,,,,,,,,,,,,,,대구,4.5,11.9,,26
,,,,,,,,,,,,,,,,대구,4.6,14.8,,13
,,,,,,,,,,,,,,,,대구,4.7,19,,20
,,,,,,,,,,,,,,,,대구,4.8,21.5,,12
,,,,,,,,,,,,,,,,대구,4.9,23.7,,12
,,,,,,,,,,,,,,,,대구,4.10,14,,32
,,,,,,,,,,,,,,,,대구,4.11,15.7,,45
,,,,,,,,,,,,,,,,대구,4.12,15.7,,58
,,,,,,,,,,,,,,,,대구,4.13,16.8,,32
,,,,,,,,,,,,,,,,대구,4.14,23.9,,15
,,,,,,,,,,,,,,,,대구,4.15,25,,27
,,,,,,,,,,,,,,,,대구,4.16,25.2,,20
,,,,,,,,,,,,,,,,대구,4.17,13.7,2,80
,,,,,,,,,,,,,,,,대구,4.18,15.5,,70
,,,,,,,,,,,,,,,,대구,4.19,13.3,,43
,,,,,,,,,,,,,,,,대구,4.20,20.5,,26
,,,,,,,,,,,,,,,,대구,4.21,22.5,,19
,,,,,,,,,,,,,,,,대구,4.22,20.7,,26
,,,,,,,,,,,,,,,,대구,4.23,24.5,,12
,,,,,,,,,,,,,,,,대구,4.24,24.3,,16
,,,,,,,,,,,,,,,,대구,4.25,26.2,,14
,,,,,,,,,,,,,,,,대구,4.26,23.1,,27
,,,,,,,,,,,,,,,,대구,4.27,17.6,0.2,57
,,,,,,,,,,,,,,,,대구,4.28,14.2,,83
,,,,,,,,,,,,,,,,대구,4.29,14.9,2.5,96
,,,,,,,,,,,,,,,,대구,4.30,17.3,0.5,86
,,,,,,,,,,,,,,,,대구,5.1,24.2,,29
,,,,,,,,,,,,,,,,대구,5.2,26,,30
,,,,,,,,,,,,,,,,대구,5.3,21.6,,15
,,,,,,,,,,,,,,,,대구,5.4,20,,28
,,,,,,,,,,,,,,,,대구,5.5,17.9,,15
,,,,,,,,,,,,,,,,대구,5.6,21,,14
,,,,,,,,,,,,,,,,대구,5.7,21.8,,15
,,,,,,,,,,,,,,,,대구,5.8,22.2,,25
,,,,,,,,,,,,,,,,대구,5.9,20.9,,31
,,,,,,,,,,,,,,,,대구,5.10,22.5,,22
,,,,,,,,,,,,,,,,대구,5.11,22.8,,31
,,,,,,,,,,,,,,,,대구,5.12,23.9,,27
,,,,,,,,,,,,,,,,대구,5.13,29.3,,20
,,,,,,,,,,,,,,,,대구,5.14,21.7,,48
,,,,,,,,,,,,,,,,대구,5.15,25.4,,13
,,,,,,,,,,,,,,,,대구,5.16,27.2,,18
,,,,,,,,,,,,,,,,대구,5.17,28.1,,19
,,,,,,,,,,,,,,,,대구,5.18,27.5,,34
,,,,,,,,,,,,,,,,대구,5.19,27.8,,24
,,,,,,,,,,,,,,,,대구,5.20,22.7,,50
,,,,,,,,,,,,,,,,대구,5.21,25.8,,30
,,,,,,,,,,,,,,,,대구,5.22,22.2,,53
,,,,,,,,,,,,,,,,대구,5.23,24.8,,49
,,,,,,,,,,,,,,,,대구,5.24,28.9,,41
,,,,,,,,,,,,,,,,대구,5.25,22,0,60
,,,,,,,,,,,,,,,,대구,5.26,26.7,,19
,,,,,,,,,,,,,,,,대구,5.27,30.8,,18
,,,,,,,,,,,,,,,,대구,5.28,22.8,,40
,,,,,,,,,,,,,,,,대구,5.29,34.8,,13
,,,,,,,,,,,,,,,,대구,5.30,35,,12
,,,,,,,,,,,,,,,,대구,5.31,36.1,,15
,,,,,,,,,,,,,,,,대구,6.1,30.8,,33
,,,,,,,,,,,,,,,,대구,6.2,23.2,,42
,,,,,,,,,,,,,,,,대구,6.3,21,,78
,,,,,,,,,,,,,,,,대구,6.4,22.6,,61
,,,,,,,,,,,,,,,,대구,6.5,21,,81
,,,,,,,,,,,,,,,,대구,6.6,25.6,,41
,,,,,,,,,,,,,,,,대구,6.7,22.7,,56
,,,,,,,,,,,,,,,,대구,6.8,25,,57
,,,,,,,,,,,,,,,,대구,6.9,22.8,,66
,,,,,,,,,,,,,,,,대구,6.10,22.7,,63
,,,,,,,,,,,,,,,,대구,6.11,23.3,,57
,,,,,,,,,,,,,,,,대구,6.12,21,,73
,,,,,,,,,,,,,,,,대구,6.13,25.7,,48
,,,,,,,,,,,,,,,,대구,6.14,30.4,,24
,,,,,,,,,,,,,,,,대구,6.15,30.6,,24
,,,,,,,,,,,,,,,,대구,6.16,30,,30
,,,,,,,,,,,,,,,,대구,6.17,25.6,,46
,,,,,,,,,,,,,,,,대구,6.18,28.9,,32
,,,,,,,,,,,,,,,,대구,6.19,30.1,,35
,,,,,,,,,,,,,,,,대구,6.20,23,,65
,,,,,,,,,,,,,,,,대구,6.21,21.5,0,76
,,,,,,,,,,,,,,,,대구,6.22,25.1,,51
,,,,,,,,,,,,,,,,대구,6.23,22.5,1,91
,,,,,,,,,,,,,,,,대구,6.24,28.2,,37
,,,,,,,,,,,,,,,,대구,6.25,29.5,,38
,,,,,,,,,,,,,,,,대구,6.26,30.5,,35
,,,,,,,,,,,,,,,,대구,6.27,31.7,,32
,,,,,,,,,,,,,,,,대구,6.28,31.3,,25
,,,,,,,,,,,,,,,,대구,6.29,28.5,,39
,,,,,,,,,,,,,,,,대구,6.30,28.6,,49
,,,,,,,,,,,,,,,,대구,7.1,30.7,,46
,,,,,,,,,,,,,,,,대구,7.2,27.3,,57
,,,,,,,,,,,,,,,,대구,7.3,22,0.5,94
,,,,,,,,,,,,,,,,대구,7.4,26.4,,59
,,,,,,,,,,,,,,,,대구,7.5,25.8,,65
,,,,,,,,,,,,,,,,대구,7.6,21.4,1,94
,,,,,,,,,,,,,,,,대구,7.7,25.2,,78
,,,,,,,,,,,,,,,,대구,7.8,25.9,0.5,94
,,,,,,,,,,,,,,,,대구,7.9,28.8,,72
,,,,,,,,,,,,,,,,대구,7.10,33.4,,42
,,,,,,,,,,,,,,,,대구,7.11,33.1,,29
,,,,,,,,,,,,,,,,대구,7.12,30.1,,40
,,,,,,,,,,,,,,,,대구,7.13,29.6,,47
,,,,,,,,,,,,,,,,대구,7.14,32.8,,32
,,,,,,,,,,,,,,,,대구,7.15,27.4,,71
,,,,,,,,,,,,,,,,대구,7.16,30.4,,43
,,,,,,,,,,,,,,,,대구,7.17,26.4,,80
,,,,,,,,,,,,,,,,대구,7.18,26.7,,71
,,,,,,,,,,,,,,,,대구,7.19,31.2,,55
,,,,,,,,,,,,,,,,대구,7.20,31.8,,42
,,,,,,,,,,,,,,,,대구,7.21,33.5,,37
,,,,,,,,,,,,,,,,대구,7.22,31.4,,47
,,,,,,,,,,,,,,,,대구,7.23,31.8,,54
,,,,,,,,,,,,,,,,대구,7.24,28.3,,72
,,,,,,,,,,,,,,,,대구,7.25,31.8,,54
,,,,,,,,,,,,,,,,대구,7.26,31.1,,40
,,,,,,,,,,,,,,,,대구,7.27,28.9,,44
,,,,,,,,,,,,,,,,대구,7.28,29.2,,41
,,,,,,,,,,,,,,,,대구,7.29,31.5,,50
,,,,,,,,,,,,,,,,대구,7.30,33.7,,44
,,,,,,,,,,,,,,,,대구,7.31,25,10.5,89
,,,,,,,,,,,,,,,,대구,8.1,30.4,,58
,,,,,,,,,,,,,,,,대구,8.2,26.3,1,80
,,,,,,,,,,,,,,,,대구,8.3,27.5,,78
,,,,,,,,,,,,,,,,대구,8.4,25.7,0,96
,,,,,,,,,,,,,,,,대구,8.5,32.6,,57
,,,,,,,,,,,,,,,,대구,8.6,30.5,,66
,,,,,,,,,,,,,,,,대구,8.7,21.6,5.5,97
,,,,,,,,,,,,,,,,대구,8.8,23.6,,80
,,,,,,,,,,,,,,,,대구,8.9,26.7,,62
,,,,,,,,,,,,,,,,대구,8.10,22.3,1.5,93
,,,,,,,,,,,,,,,,대구,8.11,29.1,,40
,,,,,,,,,,,,,,,,대구,8.12,31,,38
,,,,,,,,,,,,,,,,대구,8.13,26.1,,82
,,,,,,,,,,,,,,,,대구,8.14,21.2,1,95
,,,,,,,,,,,,,,,,대구,8.15,25.4,,78
,,,,,,,,,,,,,,,,대구,8.16,27.9,,60
,,,,,,,,,,,,,,,,대구,8.17,24.8,,56
,,,,,,,,,,,,,,,,대구,8.18,22,0.5,98
,,,,,,,,,,,,,,,,대구,8.19,25.8,0.5,92
,,,,,,,,,,,,,,,,대구,8.20,24.7,1,96
,,,,,,,,,,,,,,,,대구,8.21,29.2,,51
,,,,,,,,,,,,,,,,대구,8.22,29.9,,45
,,,,,,,,,,,,,,,,대구,8.23,30.3,,35
,,,,,,,,,,,,,,,,대구,8.24,27.4,,66
,,,,,,,,,,,,,,,,대구,8.25,22.8,0.5,94
,,,,,,,,,,,,,,,,대구,8.26,27.3,,72
,,,,,,,,,,,,,,,,대구,8.27,23.6,,68
,,,,,,,,,,,,,,,,대구,8.28,25.3,,55
,,,,,,,,,,,,,,,,대구,8.29,25,,55
,,,,,,,,,,,,,,,,대구,8.30,24.4,,45
,,,,,,,,,,,,,,,,대구,8.31,24.1,,54
,,,,,,,,,,,,,,,,대구,9.1,25.8,,53
,,,,,,,,,,,,,,,,대구,9.2,24,,66
,,,,,,,,,,,,,,,,대구,9.3,25.4,0.5,83
,,,,,,,,,,,,,,,,대구,9.4,27.7,,46
,,,,,,,,,,,,,,,,대구,9.5,29.5,,35
,,,,,,,,,,,,,,,,대구,9.6,27.7,,48
,,,,,,,,,,,,,,,,대구,9.7,28.4,,54
,,,,,,,,,,,,,,,,대구,9.8,30,,38
,,,,,,,,,,,,,,,,대구,9.9,27.3,,52
,,,,,,,,,,,,,,,,대구,9.10,26.5,,55
,,,,,,,,,,,,,,,,대구,9.11,26,,50
,,,,,,,,,,,,,,,,대구,9.12,24.3,,59
,,,,,,,,,,,,,,,,대구,9.13,24.3,,45
,,,,,,,,,,,,,,,,대구,9.14,25,,51
,,,,,,,,,,,,,,,,대구,9.15,26.6,,42
,,,,,,,,,,,,,,,,대구,9.16,25.2,,54
,,,,,,,,,,,,,,,,대구,9.17,22.4,,73
,,,,,,,,,,,,,,,,대구,9.18,22.6,,47
,,,,,,,,,,,,,,,,대구,9.19,23,,49
,,,,,,,,,,,,,,,,대구,9.20,24.7,,27
,,,,,,,,,,,,,,,,대구,9.21,25.1,,35
,,,,,,,,,,,,,,,,대구,9.22,24.1,,51
,,,,,,,,,,,,,,,,대구,9.23,24.6,,54
,,,,,,,,,,,,,,,,대구,9.24,19.9,1,95
,,,,,,,,,,,,,,,,대구,9.25,23.8,,59
,,,,,,,,,,,,,,,,대구,9.26,22,,48
,,,,,,,,,,,,,,,,대구,9.27,24.8,,49
,,,,,,,,,,,,,,,,대구,9.28,24.7,,52
,,,,,,,,,,,,,,,,대구,9.29,21.1,,82
,,,,,,,,,,,,,,,,대구,9.30,18.7,,71
,,,,,,,,,,,,,,,,대구,10.1,21.1,,62
,,,,,,,,,,,,,,,,대구,10.2,23.5,,46
,,,,,,,,,,,,,,,,대구,10.3,21,,46
,,,,,,,,,,,,,,,,대구,10.4,18.8,,48
,,,,,,,,,,,,,,,,대구,10.5,18.8,,44
,,,,,,,,,,,,,,,,대구,10.6,20.6,,34
,,,,,,,,,,,,,,,,대구,10.7,20.8,,33
,,,,,,,,,,,,,,,,대구,10.8,20.8,,44
,,,,,,,,,,,,,,,,대구,10.9,22,,45
,,,,,,,,,,,,,,,,대구,10.10,21.6,,54
,,,,,,,,,,,,,,,,대구,10.11,19.9,,52
,,,,,,,,,,,,,,,,대구,10.12,20,,66
,,,,,,,,,,,,,,,,대구,10.13,17.9,0.5,63
,,,,,,,,,,,,,,,,대구,10.14,16.4,,50
,,,,,,,,,,,,,,,,대구,10.15,18.8,,52
,,,,,,,,,,,,,,,,대구,10.16,17.4,,14
,,,,,,,,,,,,,,,,대구,10.17,18.2,,26
,,,,,,,,,,,,,,,,대구,10.18,19.7,,30
,,,,,,,,,,,,,,,,대구,10.19,20.2,,43
,,,,,,,,,,,,,,,,대구,10.20,19.4,0,97
,,,,,,,,,,,,,,,,대구,10.21,15.2,4,93
,,,,,,,,,,,,,,,,대구,10.22,14.5,,67
,,,,,,,,,,,,,,,,대구,10.23,16.1,,53
,,,,,,,,,,,,,,,,대구,10.24,18.7,,52
,,,,,,,,,,,,,,,,대구,10.25,20,,41
,,,,,,,,,,,,,,,,대구,10.26,20.6,,42
,,,,,,,,,,,,,,,,대구,10.27,16.8,,40
,,,,,,,,,,,,,,,,대구,10.28,16.4,,33
,,,,,,,,,,,,,,,,대구,10.29,16.5,,44
,,,,,,,,,,,,,,,,대구,10.30,17.4,,57
,,,,,,,,,,,,,,,,창원,4.1,15.7,,63
,,,,,,,,,,,,,,,,창원,4.2,17.2,,34
,,,,,,,,,,,,,,,,창원,4.3,16.1,,49
,,,,,,,,,,,,,,,,창원,4.4,12.2,,34
,,,,,,,,,,,,,,,,창원,4.5,12.8,,22
,,,,,,,,,,,,,,,,창원,4.6,13,,33
,,,,,,,,,,,,,,,,창원,4.7,17.5,,39
,,,,,,,,,,,,,,,,창원,4.8,16.7,,20
,,,,,,,,,,,,,,,,창원,4.9,18.3,,34
,,,,,,,,,,,,,,,,창원,4.10,15.5,,52
,,,,,,,,,,,,,,,,창원,4.11,14.3,,47
,,,,,,,,,,,,,,,,창원,4.12,15.5,,48
,,,,,,,,,,,,,,,,창원,4.13,16.8,,53
,,,,,,,,,,,,,,,,창원,4.14,15.3,,33
,,,,,,,,,,,,,,,,창원,4.15,21.5,,40
,,,,,,,,,,,,,,,,창원,4.16,20,,41
,,,,,,,,,,,,,,,,창원,4.17,12.6,5,87
,,,,,,,,,,,,,,,,창원,4.18,15.4,,69
,,,,,,,,,,,,,,,,창원,4.19,14,,43
,,,,,,,,,,,,,,,,창원,4.20,14.1,,61
,,,,,,,,,,,,,,,,창원,4.21,18.8,,53
,,,,,,,,,,,,,,,,창원,4.22,16.9,,49
,,,,,,,,,,,,,,,,창원,4.23,19.2,,24
,,,,,,,,,,,,,,,,창원,4.24,19.6,,34
,,,,,,,,,,,,,,,,창원,4.25,19.5,,33
,,,,,,,,,,,,,,,,창원,4.26,20.4,,46
,,,,,,,,,,,,,,,,창원,4.27,16.1,0.1,66
,,,,,,,,,,,,,,,,창원,4.28,14.8,0,80
,,,,,,,,,,,,,,,,창원,4.29,16.4,,79
,,,,,,,,,,,,,,,,창원,4.30,14.7,0,82
,,,,,,,,,,,,,,,,창원,5.1,20.2,,58
,,,,,,,,,,,,,,,,창원,5.2,20.1,,64
,,,,,,,,,,,,,,,,창원,5.3,18.9,,32
,,,,,,,,,,,,,,,,창원,5.4,16.9,,39
,,,,,,,,,,,,,,,,창원,5.5,18,,19
,,,,,,,,,,,,,,,,창원,5.6,16.1,,37
,,,,,,,,,,,,,,,,창원,5.7,17.3,,42
,,,,,,,,,,,,,,,,창원,5.8,23.2,,21
,,,,,,,,,,,,,,,,창원,5.9,17.8,,55
,,,,,,,,,,,,,,,,창원,5.10,20.5,,30
,,,,,,,,,,,,,,,,창원,5.11,18.9,,57
,,,,,,,,,,,,,,,,창원,5.12,23.9,,33
,,,,,,,,,,,,,,,,창원,5.13,23.8,,41
,,,,,,,,,,,,,,,,창원,5.14,16.9,,64
,,,,,,,,,,,,,,,,창원,5.15,25.3,,24
,,,,,,,,,,,,,,,,창원,5.16,23.9,,39
,,,,,,,,,,,,,,,,창원,5.17,23.2,,28
,,,,,,,,,,,,,,,,창원,5.18,20.2,,61
,,,,,,,,,,,,,,,,창원,5.19,23.6,,32
,,,,,,,,,,,,,,,,창원,5.20,20.1,,70
,,,,,,,,,,,,,,,,창원,5.21,26.9,,28
,,,,,,,,,,,,,,,,창원,5.22,20.4,,68
,,,,,,,,,,,,,,,,창원,5.23,18.6,,72
,,,,,,,,,,,,,,,,창원,5.24,22.3,,57
,,,,,,,,,,,,,,,,창원,5.25,18.3,0.2,87
,,,,,,,,,,,,,,,,창원,5.26,26.4,,22
,,,,,,,,,,,,,,,,창원,5.27,24.1,,46
,,,,,,,,,,,,,,,,창원,5.28,23.2,,72
,,,,,,,,,,,,,,,,창원,5.29,25.3,,53
,,,,,,,,,,,,,,,,창원,5.30,27.4,,42
,,,,,,,,,,,,,,,,창원,5.31,28.2,,32
,,,,,,,,,,,,,,,,창원,6.1,24.9,,55
,,,,,,,,,,,,,,,,창원,6.2,18.8,0.5,75
,,,,,,,,,,,,,,,,창원,6.3,19.5,,89
,,,,,,,,,,,,,,,,창원,6.4,22.9,,58
,,,,,,,,,,,,,,,,창원,6.5,21.5,,70
,,,,,,,,,,,,,,,,창원,6.6,21.8,,68
,,,,,,,,,,,,,,,,창원,6.7,20.4,,74
,,,,,,,,,,,,,,,,창원,6.8,20.9,,73
,,,,,,,,,,,,,,,,창원,6.9,21.5,,72
,,,,,,,,,,,,,,,,창원,6.10,23.6,,67
,,,,,,,,,,,,,,,,창원,6.11,22.7,,71
,,,,,,,,,,,,,,,,창원,6.12,18.7,,88
,,,,,,,,,,,,,,,,창원,6.13,22.1,0.5,76
,,,,,,,,,,,,,,,,창원,6.14,25.5,,55
,,,,,,,,,,,,,,,,창원,6.15,25.9,,48
,,,,,,,,,,,,,,,,창원,6.16,26.6,,42
,,,,,,,,,,,,,,,,창원,6.17,22.5,,56
,,,,,,,,,,,,,,,,창원,6.18,24,,62
,,,,,,,,,,,,,,,,창원,6.19,25.7,,52
,,,,,,,,,,,,,,,,창원,6.20,23.7,,70
,,,,,,,,,,,,,,,,창원,6.21,21.2,0,82
,,,,,,,,,,,,,,,,창원,6.22,22.4,,67
,,,,,,,,,,,,,,,,창원,6.23,21.9,0.1,84
,,,,,,,,,,,,,,,,창원,6.24,21.9,,86
,,,,,,,,,,,,,,,,창원,6.25,24.4,,71
,,,,,,,,,,,,,,,,창원,6.26,25.7,,63
,,,,,,,,,,,,,,,,창원,6.27,24.5,,66
,,,,,,,,,,,,,,,,창원,6.28,27.5,,57
,,,,,,,,,,,,,,,,창원,6.29,25.6,,60
,,,,,,,,,,,,,,,,창원,6.30,24.8,,73
,,,,,,,,,,,,,,,,창원,7.1,25.8,,72
,,,,,,,,,,,,,,,,창원,7.2,23.2,,82
,,,,,,,,,,,,,,,,창원,7.3,22.8,,86
,,,,,,,,,,,,,,,,창원,7.4,24.6,,75
,,,,,,,,,,,,,,,,창원,7.5,23.7,,77
,,,,,,,,,,,,,,,,창원,7.6,20.7,0,84
,,,,,,,,,,,,,,,,창원,7.7,23.3,,86
,,,,,,,,,,,,,,,,창원,7.8,25.5,0,90
,,,,,,,,,,,,,,,,창원,7.9,27.8,,75
,,,,,,,,,,,,,,,,창원,7.10,27.1,,77
,,,,,,,,,,,,,,,,창원,7.11,30.6,,44
,,,,,,,,,,,,,,,,창원,7.12,25.8,,69
,,,,,,,,,,,,,,,,창원,7.13,24.7,,80
,,,,,,,,,,,,,,,,창원,7.14,28,,64
,,,,,,,,,,,,,,,,창원,7.15,23.4,0.4,88
,,,,,,,,,,,,,,,,창원,7.16,25.8,,82
,,,,,,,,,,,,,,,,창원,7.17,23.3,2,90
,,,,,,,,,,,,,,,,창원,7.18,21.8,2.5,92
,,,,,,,,,,,,,,,,창원,7.19,27.8,,72
,,,,,,,,,,,,,,,,창원,7.20,25.8,,85
,,,,,,,,,,,,,,,,창원,7.21,28.1,,68
,,,,,,,,,,,,,,,,창원,7.22,27.3,,75
,,,,,,,,,,,,,,,,창원,7.23,28.9,,73
,,,,,,,,,,,,,,,,창원,7.24,29.9,,73
,,,,,,,,,,,,,,,,창원,7.25,29.3,0,75
,,,,,,,,,,,,,,,,창원,7.26,29.6,,63
,,,,,,,,,,,,,,,,창원,7.27,24.7,,65
,,,,,,,,,,,,,,,,창원,7.28,24.2,0,73
,,,,,,,,,,,,,,,,창원,7.29,26.1,,81
,,,,,,,,,,,,,,,,창원,7.30,30.7,,48
,,,,,,,,,,,,,,,,창원,7.31,30.5,,62
,,,,,,,,,,,,,,,,창원,8.1,28.5,0.3,67
,,,,,,,,,,,,,,,,창원,8.2,26.3,1,78
,,,,,,,,,,,,,,,,창원,8.3,26,1,85
,,,,,,,,,,,,,,,,창원,8.4,24.6,0,88
,,,,,,,,,,,,,,,,창원,8.5,30.2,,74
,,,,,,,,,,,,,,,,창원,8.6,28.8,,71
,,,,,,,,,,,,,,,,창원,8.7,25.7,0,83
,,,,,,,,,,,,,,,,창원,8.8,25.3,,72
,,,,,,,,,,,,,,,,창원,8.9,26.7,,62
,,,,,,,,,,,,,,,,창원,8.10,23.1,0.5,91
,,,,,,,,,,,,,,,,창원,8.11,26.1,,73
,,,,,,,,,,,,,,,,창원,8.12,28.2,,54
,,,,,,,,,,,,,,,,창원,8.13,25.5,,70
,,,,,,,,,,,,,,,,창원,8.14,21.8,1.5,91
,,,,,,,,,,,,,,,,창원,8.15,25.7,,80
,,,,,,,,,,,,,,,,창원,8.16,25.7,,77
,,,,,,,,,,,,,,,,창원,8.17,24.2,0,74
,,,,,,,,,,,,,,,,창원,8.18,23.7,1,93
,,,,,,,,,,,,,,,,창원,8.19,25.1,,86
,,,,,,,,,,,,,,,,창원,8.20,23.9,1,94
,,,,,,,,,,,,,,,,창원,8.21,25.9,,79
,,,,,,,,,,,,,,,,창원,8.22,28.5,,66
